"","combined_pvalue","adjusted_pvalue"
"DDX49",0.344522715421085,1
"ATP8B2",0.15895860929104,1
"FNBP1L",0.092472446544088,1
"SF3B5",0.355132097866919,1
"AFF1",0.441690044334765,1
"CSGALNACT2",0.227328568993249,1
"MVP",0.108833548880416,1
"TRAPPC4",0.628055456531074,1
"NDUFV2",0.60477902317129,1
"VPS26B",0.877935730278452,1
"B3GNT2",0.161161508192287,1
"ID3",0.00813006552422474,0.646314931050242
"UNC5B",0.159792473448931,1
"UBA6",0.383627422482911,1
"MGAT2",0.344015569021865,1
"CD93",0.0572229203479844,1
"P3H4",0.158179502569884,1
"DIP2A",0.73901722456008,1
"BRMS1",0.219640002129979,1
"FAM174B",0.0107495703677539,0.787505238424134
"SH3GL1",0.491150452262994,1
"CLIC6",0.644053994072982,1
"TRUB2",0.297786143565996,1
"RMDN3",0.281950893782926,1
"TOR1AIP1",0.283168765085323,1
"CGGBP1",0.236068229964602,1
"EPC1",0.131974813852406,1
"UBLCP1",0.588899651242518,1
"TPM3",0.154176888144545,1
"UBE2Q2",0.411815379020929,1
"BCAS2",0.592982933455634,1
"DHX36",0.444819587720697,1
"ACSS1",0.390745074777291,1
"ASB13",0.645814302303251,1
"AMD1",0.239169930756026,1
"NDUFB5",0.699697929873065,1
"PAGR1",0.916571129195777,1
"LSM1",0.0332849270775398,1
"TSEN34",0.773836305036238,1
"SPTBN1",0.879009243156688,1
"VPS35",0.717670069097237,1
"TOMM70A",0.109384880759061,1
"NAA20",0.0195033796486668,1
"CREBL2",0.189002063371439,1
"NEDD4L",0.322224158013713,1
"ZNF326",0.531368348281145,1
"PFKFB3",0.00277774940374637,0.28747631638985
"CBX5",0.00362779076003855,0.349867535563812
"ELK1",0.765730446989625,1
"FBLIM1",0.00768514718222379,0.621903694127832
"HIST2H2AA4",0.305250630986907,1
"TCAF1",0.64493620910292,1
"DIO2",0.113873425652654,1
"BOLA2B",0.908558479100754,1
"KLF3",0.0841499952177481,1
"RAMP2",0.0637257118225563,1
"SYNCRIP",0.0673846972304187,1
"C11orf24",0.575948603770585,1
"RRP7A",0.201875998624071,1
"SKIL",0.481476984079332,1
"LYPLA2",0.397100239725221,1
"NOTCH2NL",0.868160321489791,1
"LBR",0.265515587389165,1
"HES4",0.172891998903808,1
"PPP1CA",0.226754860418262,1
"DEF6",0.480244577486295,1
"GTF2A2",0.646803053597459,1
"LLGL2",0.29489068679644,1
"DIAPH1",0.591051178401385,1
"MAPKAP1",0.849709356110941,1
"CDC42BPB",0.319447438818567,1
"ANXA7",0.218094690317517,1
"MARK2",0.159441930204927,1
"LRBA",0.0176631758283094,1
"CDK13",0.230992240930319,1
"IST1",0.551770319839266,1
"ATP5J2",0.382200490777896,1
"SCNN1A",0.203832870975262,1
"PEX6",0.0138641510662715,0.947725538817806
"SKIV2L2",0.112954600027949,1
"DYNLT3",0.779299335619148,1
"MYC",0.565381979922599,1
"CAPRIN1",0.6374946360631,1
"NUCB2",0.00159205852562244,0.187325837083777
"PPP2R5A",0.344191277921581,1
"RNF26",0.554923294406408,1
"SWI5",0.213769122267881,1
"LAMC2",0.966212946972149,1
"COPS8",0.268129328570365,1
"CNBP",0.285256064220363,1
"GORASP2",0.653940404981965,1
"PAPSS1",0.284584477972087,1
"NELFB",0.175003190044365,1
"PNISR",0.837253044381469,1
"UFM1",0.259036627702168,1
"C11orf49",0.757733444294854,1
"SREBF2",0.00189817195476072,0.215951958099097
"ATP6V0A1",0.146470397322046,1
"FAM208A",0.555846436415016,1
"FAM20B",0.992487840466358,1
"B4GALT3",0.965501218420926,1
"HSF1",0.387306551506786,1
"NDFIP2",0.786803090350348,1
"SLC7A8",0.0154343035914098,1
"SATB1",0.0666023246572404,1
"MTOR",0.264919199973255,1
"PGGT1B",0.116236192753881,1
"ABHD14B",0.00559260102977471,0.489342695612659
"OSMR",0.273323233583512,1
"RTF1",0.239171429545533,1
"PIK3IP1",0.537060007090723,1
"KIF16B",0.555487435376389,1
"MXRA7",0.11213252119504,1
"ZFR",0.706676433472596,1
"DNAJC8",0.627649520586773,1
"PPP2R5C",0.132608274868458,1
"SCAF11",0.822779445693096,1
"IFT27",0.365470038347221,1
"AKT3",0.122364475476041,1
"CBLB",0.364198415919052,1
"DSG2",0.0172739383266752,1
"SUCLG1",0.354646803186506,1
"SULT1A1",0.416856540549543,1
"ANXA1",0.0673589831355288,1
"OXR1",0.274407473086091,1
"LGALS8",0.488779517905958,1
"ORAI3",0.0269776671057424,1
"COPB1",0.00233011116045656,0.251422269606717
"CSNK2A2",0.683508293009615,1
"TEX10",0.656709305462305,1
"MAPK13",0.476732580889722,1
"NOMO3",0.857863473226134,1
"BCL7C",0.0383555064601269,1
"EIF2AK1",0.274310437669883,1
"PRCC",0.288645066263584,1
"OXLD1",0.172562868391822,1
"SLC30A9",0.497864558545105,1
"DNAJA2",0.7013716896319,1
"TMEM126B",0.310335021017968,1
"LSM7",0.248395571501272,1
"STX16",0.831422441583081,1
"CITED4",0.0378948478257579,1
"ARPC4",0.00486754417157764,0.437842666943064
"SYS1",0.90334625953608,1
"PDS5A",0.633020691147019,1
"STX4",0.400315330209271,1
"HLA-DMA",0.165636411154682,1
"POM121",0.411012936863478,1
"MATN2",0.213380754590714,1
"NASP",0.771324641934444,1
"CSAD",0.320301154626153,1
"SUGP2",0.655193617183928,1
"C15orf59",0.531604339861203,1
"POMGNT1",0.140172814507122,1
"ARPC2",0.00344489216889221,0.337406166991533
"SLC35B3",0.492702034646256,1
"ENPP1",0.00658726645186997,0.555176511646251
"ABHD3",0.513929780113734,1
"HACD3",0.262015690225233,1
"SNX14",0.750712229888028,1
"TGM2",9.07440789177372e-13,1.09174262448037e-09
"REST",0.0359339522415173,1
"NFATC3",0.689772562104923,1
"CISH",0.0162110602647995,1
"ABI2",0.447997918498864,1
"ALDH3B2",0.0953760572245671,1
"FUT8",0.672714352892576,1
"SETD5",0.546923134741597,1
"PLXDC1",0.1724260270681,1
"NCOR1",0.77682203551337,1
"PTER",0.516449638869766,1
"ANKRD17",0.13279991938148,1
"ZNF329",0.604272734267081,1
"PLEKHM2",0.446052571725103,1
"MRPL52",0.0240306083286306,1
"NNT",0.431656410691937,1
"SEC11C",0.403054146460115,1
"PRKAA1",0.492732683737017,1
"TSPYL1",0.0746617245172678,1
"HAGHL",0.255148873437388,1
"SLC7A2",0.239775246752239,1
"CAND1",0.773609619826288,1
"MEST",0.0572042632906212,1
"NF2",0.555797094126787,1
"CUL3",0.617319384810473,1
"ZMYM2",0.118386316397992,1
"DNAJC4",0.0721736833189985,1
"RECQL4",0.0728793292760208,1
"ECHDC1",0.032166224673203,1
"BCAS4",0.111627614530081,1
"NIPSNAP1",0.600544063677744,1
"AGTRAP",0.243167698879498,1
"ZNF207",0.271784358379674,1
"LONP2",0.574187024356476,1
"UBQLN2",0.829043831457118,1
"PVRL1",0.133412649154469,1
"EID1",0.343415915054462,1
"TGFBI",0.0382029776964205,1
"SUPT16H",0.755313205921351,1
"IFT57",0.3456318825382,1
"ASNSD1",0.745364625635693,1
"ELMOD2",0.33052027161741,1
"MXD4",0.712684549197689,1
"EXOC2",0.226424092130719,1
"COPS7A",0.147014605090114,1
"ARAP1",0.451752042728145,1
"ADAM12",9.86622803433868e-06,0.0026525286237971
"PLXNB1",0.176602149065507,1
"PRRG4",0.0110493585214119,0.795645826512401
"PHF2",0.480927264672931,1
"FUK",0.996737762072262,1
"CFAP97",0.567576307472787,1
"EMC2",0.120288822958734,1
"NABP2",0.100166568872144,1
"MRPL33",0.914654735454522,1
"EPN1",0.0397226119245609,1
"FAM21A",0.881817253957537,1
"ME3",0.228498502980181,1
"AARS",0.140116212185317,1
"PRKCI",0.725770563485145,1
"PPIP5K2",0.505165486482296,1
"YTHDC1",0.447662624680581,1
"ETFDH",0.727407150770058,1
"NDUFB8",0.538812220734606,1
"TSPAN17",0.159122166455691,1
"SGSM3",0.930531103415491,1
"GAR1",0.461075922122759,1
"EPB41L3",0.00228763903870133,0.250015107951799
"DTX3L",0.690613861586579,1
"WDR82",0.0744720263562346,1
"IMPACT",0.770847939744417,1
"CYBB",0.00177594792769348,0.205941604591264
"MICALL2",0.722448106260218,1
"NT5C",0.0110474045721413,0.795645826512401
"SCAP",0.930964871592536,1
"NFATC2IP",0.425474621811448,1
"MS4A6A",0.00940774611722661,0.715226899734458
"PAPOLA",0.617151585001056,1
"SLA2",0.499197817567376,1
"ARFGAP3",0.781219525646336,1
"ATG13",0.218183655054879,1
"TRA2A",0.0246184095167754,1
"ANKRD11",0.280981048676715,1
"POMP",0.359149461722046,1
"PRMT2",0.167586661226388,1
"ABRACL",0.101346491234011,1
"WBP1L",0.126122322803584,1
"MSTO1",0.520005239407427,1
"SCO1",0.27274924588759,1
"HAX1",0.11105988695291,1
"APPBP2",0.770033659101819,1
"SND1",0.236005871793923,1
"TFB2M",0.544249181873479,1
"MCM4",0.574449458687807,1
"GRHL1",0.18658956453274,1
"LRRC47",0.190199622385828,1
"LETM1",0.830697859327927,1
"TUBGCP2",0.359686804715015,1
"UBE2W",0.436135745776807,1
"S100A4",0.260725277873386,1
"ATF6",0.0599188794082727,1
"HS6ST1",0.495214961271698,1
"DVL3",0.0296800732358015,1
"STX10",0.282553224489302,1
"TULP4",0.840030607850756,1
"NAA30",0.13365772436381,1
"TECR",0.000203414079216424,0.0357602654028424
"ITGA11",0.000145092318938222,0.0267525925841869
"CXADR",0.413769384808685,1
"CUL4B",0.343072580812857,1
"DEK",0.0710519844216183,1
"VWA1",0.82968301627151,1
"MCMBP",0.537637104931031,1
"FMO1",0.639898927194447,1
"ERRFI1",0.0603809956685342,1
"MRPS25",0.143496403992132,1
"TAF10",0.51557775677558,1
"SPAG7",0.195131166083338,1
"SAA1",2.25425789701639e-08,1.1069792627733e-05
"ERO1LB",0.0529970570104073,1
"RANBP3",0.235194764518658,1
"IREB2",0.0662066836519545,1
"MAP2K1",0.719636792923904,1
"ASPN",8.41549052665869e-14,1.19113909637115e-10
"SCRIB",0.560029408032769,1
"CCDC58",0.252665673650115,1
"ZNF264",0.681001272870409,1
"LEO1",0.0105209644966815,0.77536168270753
"CA8",0.0417213965592297,1
"CPSF3",0.347350309710192,1
"PIN4",0.262215039089973,1
"KANSL1",0.496622843538863,1
"H1F0",0.228038872963099,1
"SUCO",0.675733014069227,1
"TVP23B",0.31682006287802,1
"CYP1B1",0.117685278587718,1
"RBFOX2",0.507750746243557,1
"HIPK3",0.453010866354467,1
"MARS",0.664884335862727,1
"OBFC1",0.609953134287859,1
"DAZAP1",0.139175769281701,1
"TRIO",0.576661367892489,1
"STIP1",0.222578584723223,1
"GLTSCR2",0.0339969279012422,1
"MAOB",0.212439675721767,1
"DGCR2",0.827065270494294,1
"FOXP4",0.420643490831137,1
"PPM1B",0.195111993936772,1
"CANT1",0.282458890828436,1
"NAA38",0.597287487236309,1
"CALM3",0.417072410604475,1
"S100P",0.0692511802074768,1
"LHFPL2",0.347157442282264,1
"PNRC1",0.957214289074266,1
"ERP44",0.79104384864819,1
"PSMB6",0.70549958803168,1
"GMPPB",0.506669780233025,1
"PSMD13",0.816568676467071,1
"SERINC3",0.500046334070257,1
"RAB4A",0.0626693887511192,1
"MAPK1IP1L",0.0420105476292942,1
"PPP1CC",0.284276240766576,1
"VAMP3",0.186068053673438,1
"WTAP",0.383317844115308,1
"C1orf198",0.0211091066924001,1
"NAT8L",0.187401809624541,1
"OSTF1",0.654495920224438,1
"UBE2C",0.248830403017103,1
"DRAP1",0.342030946708036,1
"MEF2D",0.45145997926546,1
"ARPC1A",0.560930847479802,1
"LIMCH1",0.354402339139593,1
"AGPS",0.912208713826985,1
"SLC25A46",0.0310281171328133,1
"SNRPB",0.585235655456775,1
"PEX11B",0.768832714844169,1
"TBC1D23",0.228203007139467,1
"ELMO2",0.595995929566232,1
"TRAPPC2L",0.0257668531926433,1
"DDA1",0.277897729261696,1
"SDC3",0.098754290802375,1
"SMG5",0.139090285168885,1
"SBNO2",0.108103887750205,1
"CDH3",0.490920104872821,1
"TSPAN13",0.000343778856169596,0.0558919693702093
"BMP1",0.246532996600925,1
"DLD",0.573181689701783,1
"MRPL40",0.837926677624595,1
"CDC42BPA",0.0342397940485371,1
"CKAP5",0.507782837511312,1
"AP1AR",0.763758498634802,1
"AKT1S1",0.0173232621617302,1
"SLMO2",0.305087641958526,1
"ARID3A",0.207165937888064,1
"C1D",0.522358535935682,1
"GTF2I",0.666212496421395,1
"MRPL32",0.072719065221637,1
"GRSF1",0.352526310241541,1
"RBX1",0.392393811154109,1
"DGCR6L",0.333260061010122,1
"MARCH5",0.501779920684864,1
"HEATR5B",0.899909421013772,1
"CSNK2B",0.513245817064579,1
"GCN1L1",0.0366229757449125,1
"TGFB1",5.79536695503036e-05,0.0127934126346434
"HSPA14",0.608262876006773,1
"RRP36",0.510106357814785,1
"AP1S2",0.692287708766891,1
"DCTN4",0.675271287911712,1
"NDUFS7",0.991778354200469,1
"TRAPPC11",0.867330245706949,1
"ADCY5",0.468896405418805,1
"CMIP",0.380364217454911,1
"C2orf54",0.0563229276925648,1
"FAM198B",0.133490696979673,1
"NOLC1",0.59502654633921,1
"SMARCC1",0.571466636488715,1
"BIRC2",0.685441637706165,1
"KIAA0196",0.00330654542095377,0.326074346098081
"SFXN1",0.647841488075804,1
"ZNF687",0.367361283973975,1
"SLX1B",0.59347456872967,1
"TMEM25",0.730816113134465,1
"AC007325.2",0.0994744812916114,1
"C10orf32",0.259364381264755,1
"ZBED5",0.0145224622178132,0.976303165762486
"USP38",0.299268938867136,1
"PUM1",0.550627198009697,1
"YIPF3",0.392333862054123,1
"CRTC2",0.405092517553257,1
"KXD1",0.563283247541317,1
"GTF2H1",0.78099510731384,1
"ARMCX6",0.8312326541055,1
"BRD3",0.292129228350697,1
"CDC123",0.448948816974001,1
"DBNL",0.43996950262638,1
"OSER1",0.326087326678366,1
"ACSL3",0.142038512878789,1
"SAMM50",0.45056686677967,1
"RUVBL2",0.22141389777537,1
"CAMTA1",0.747793115885683,1
"APMAP",0.295123100866221,1
"GSTM3",0.000298867253933743,0.0495955026825619
"PCMT1",0.509440951430422,1
"WDR45B",0.317483789550987,1
"EPB41L1",0.579066196033847,1
"PKIG",0.132366257927467,1
"REEP5",0.516627262297285,1
"FKBP10",0.359663341989572,1
"NPTN",0.561382478421865,1
"MKL2",0.299708435756259,1
"PIP",0.0167823096058503,1
"NPIPB4",0.142462070202254,1
"EGLN2",0.0246863186127843,1
"MRPS9",0.879391089539472,1
"GUCD1",0.259718267969526,1
"CELF1",0.635305189063883,1
"C19orf47",0.022622175142068,1
"TTC17",0.776163698681879,1
"NIN",0.191795997038735,1
"TCAP",0.149443590762441,1
"MGAT4B",0.0444392649378566,1
"INPP4B",0.335016057347258,1
"REXO2",0.254502255467937,1
"LTBR",0.150739326905203,1
"COL4A1",0.230946791631209,1
"C1orf123",0.740810514473484,1
"WIPF2",0.462688072524843,1
"SENP2",0.739983128405264,1
"MAVS",0.205576421704173,1
"PLAGL1",0.074758939889571,1
"HERC1",0.247229735752046,1
"BAZ1B",0.63196994864334,1
"CECR5",0.707564274572605,1
"EIF2AK3",0.400055625993832,1
"ZNF655",0.427615841266706,1
"SVIL",0.501174024123232,1
"FNTA",0.235340188289478,1
"PON2",0.718198147247213,1
"DHX57",0.173939894602746,1
"HSH2D",0.518222857420124,1
"AIM1",0.989789197264577,1
"NRP1",0.582964694202342,1
"ELAVL1",0.21112134974839,1
"CREBBP",0.229245771228321,1
"TMED9",0.0453494158537502,1
"NRIP1",0.38867358639215,1
"BCAM",0.0105046311971698,0.775345329236804
"DUSP11",0.499914002369072,1
"MARVELD3",0.0076891465985372,0.621903694127832
"PPM1A",0.114790955640309,1
"PFKP",0.538235667568014,1
"NFKBIZ",0.333171696547425,1
"HERC4",0.106306803810224,1
"MORF4L1",0.364694969198801,1
"PIGO",0.407337933272029,1
"MFSD2B",0.676229113373535,1
"CBLL1",0.152968890785796,1
"MATN3",0.866339627432624,1
"ABCF2",0.509371766683161,1
"FAHD1",0.835842320305321,1
"PDGFA",0.492277662247654,1
"PAM",0.0331826363637283,1
"ANO1",0.00327081233663279,0.324545692749634
"ADCY6",0.59618479187735,1
"IFI44L",0.440229255639957,1
"NAIP",0.140196337302204,1
"PPP2CA",0.103583079993581,1
"EPHA1",0.499942269302137,1
"CHMP5",0.283996859670721,1
"KIAA1033",0.431871798568107,1
"UBE2N",0.197085731101439,1
"EBF4",0.581134145064653,1
"OSBPL8",0.00433437684956628,0.405024598543367
"LOXL1",0.157622423466598,1
"ATF6B",0.036510082830151,1
"CSTF1",0.385323052630146,1
"DPP7",0.00449656053099179,0.416139615582655
"TFAM",0.320631306783389,1
"CYB5R1",0.0209728390093153,1
"SH3GLB2",0.632832575118098,1
"BAG3",0.828631092340093,1
"PDE7A",0.595137417536092,1
"P4HA2",0.664912536335287,1
"C8orf82",0.383149301621824,1
"TSPAN6",0.593533010903654,1
"MYOF",0.0838233792868853,1
"EMC10",0.885539271533886,1
"TBX3",0.10229376444251,1
"CORO7",0.472184365729927,1
"TNRC6C",0.553886665631735,1
"NBPF12",0.00420409499461455,0.395925598342758
"ULK3",0.63129172667421,1
"C6orf89",0.753057729608848,1
"OGFR",0.538603485836352,1
"RNF10",0.192949646556771,1
"UBALD2",0.35954314977373,1
"SLCO2B1",0.0223618382821476,1
"VPS26A",0.126225625482152,1
"FZR1",0.603615844651991,1
"CEBPZOS",0.764974940372218,1
"CILP",1.57596158345541e-13,2.04977345105045e-10
"FAM204A",0.801113366732769,1
"TOLLIP",0.777054052496207,1
"ATP5G1",0.0338065198777155,1
"UEVLD",0.405845844822704,1
"SESN1",0.141644717937343,1
"CASK",0.496629691458855,1
"ACADM",0.729498321277566,1
"TEX261",0.316439750397597,1
"MALSU1",0.604681257437548,1
"KCTD3",0.483179117377717,1
"PPP2R1A",0.286635844941924,1
"NUBP2",0.0505399175932282,1
"AKR1A1",0.623639197972773,1
"SFSWAP",0.596650301689559,1
"RDH11",0.275082275001904,1
"C8orf33",0.880801865303734,1
"IMPDH2",0.476896194141344,1
"OPTN",0.647418066305496,1
"CLK1",0.223194657607968,1
"TTC9",0.0470487281837172,1
"HMGCR",0.0978316158324186,1
"YEATS4",0.648385668657973,1
"MOAP1",0.0546917975907944,1
"RNF20",0.140283611786011,1
"STK11",0.19833073008349,1
"NUMB",0.614637423719879,1
"GNL3",0.0709889947919823,1
"SERHL2",0.588567940420123,1
"ARRDC3",0.296240192394357,1
"RARRES2",0.277416019281548,1
"VPS13D",0.426323266578336,1
"CDK10",0.0752608831856905,1
"FZD7",0.479546232596305,1
"ARFGEF1",0.751508224304321,1
"COPRS",0.20554331752938,1
"PCMTD1",0.223268279091854,1
"NID1",0.0115509856995797,0.818674443179224
"PYGO2",0.460604823100667,1
"IRF7",0.852769292209157,1
"PFDN4",0.251937984542624,1
"STARD7",0.5473706653327,1
"BNIP2",0.0743258953757618,1
"DECR2",0.0820152360669785,1
"MYO5C",0.117085845780793,1
"WDR18",0.0704741488838015,1
"TARS",0.0392967194736812,1
"DOCK9",0.151030417216988,1
"MRPL57",0.679655362607594,1
"CFB",0.46393333623347,1
"LRCH4",0.11400197465208,1
"YAP1",0.439264606551421,1
"TMEM87A",0.419154205827454,1
"SPG21",0.559325510828149,1
"AGT",9.97896210108706e-12,9.80056818212731e-09
"MRPL10",0.715491221803934,1
"DRAM2",0.00924136363650202,0.708171389407972
"MRFAP1L1",0.0827849534062431,1
"U2AF2",0.106370462284132,1
"GNPAT",0.110939832564468,1
"RPL39L",0.395563987095009,1
"RASA4B",0.105197324332421,1
"MRPS27",0.402143522702601,1
"FOXK2",0.690498815206303,1
"SNX19",0.00347053360456523,0.337406166991533
"OSGIN2",0.307564697577894,1
"NKIRAS2",0.624684744986854,1
"MLLT1",0.0943309711082558,1
"GOPC",0.0908258603530513,1
"GLOD4",0.779816356296993,1
"ELOVL1",0.294877938677858,1
"CMTM8",0.544325394133272,1
"ARHGAP5",0.326654252162374,1
"OST4",0.528575062831226,1
"UCHL3",0.542038734940498,1
"RBM7",0.88050184619751,1
"ODF3B",0.109913939058636,1
"NCOA7",0.213509085574291,1
"DYNLRB1",0.0676785695720341,1
"LSM14B",0.293710361194959,1
"LRRFIP2",0.649692391347288,1
"CCDC80",3.45836981274772e-07,0.000131047781114776
"EFCAB14",0.557463210047964,1
"SSNA1",0.066631413551508,1
"TAF2",0.14251322101246,1
"FHL2",0.0412541497240596,1
"CCL5",0.00412859609492605,0.389577783668758
"AGO4",0.313166300892125,1
"ANKRD50",0.877274639052206,1
"CHERP",0.572926643576644,1
"SLC12A8",0.743777234149364,1
"ZNF148",0.469798620282238,1
"FAM214B",0.308217388179694,1
"MAP2K7",0.451755198474547,1
"HLA-F",0.543510615001681,1
"ATF7IP",0.602044896854814,1
"XAB2",0.170010005770516,1
"SLC25A4",0.799936399975511,1
"HECA",0.382727432756184,1
"MYO1B",0.644892086296978,1
"ZNF787",0.426588601248436,1
"C19orf53",0.49418383974517,1
"C5orf38",0.0434631573307024,1
"B4GALT1",0.00339753747671073,0.333679969465051
"PYCR1",0.649608281517805,1
"STAU1",0.40494011127333,1
"SURF4",0.0597366610786447,1
"RMND5A",0.375710239318217,1
"COX14",0.953911543219032,1
"TMEM14C",0.322235959439314,1
"RAB3D",0.0938777884404263,1
"CYTH1",0.0628904677116494,1
"MED24",0.382662981003244,1
"QSER1",0.414154049501583,1
"TMX3",0.847092470986731,1
"MISP",0.621975075443191,1
"TAOK2",0.0147867727130837,0.988883529866011
"DENND1B",0.47281335498921,1
"CSE1L",0.350201815685238,1
"SCRN1",0.100603914809437,1
"ZHX3",0.831920258344175,1
"FAM65A",0.492403865345112,1
"TLK1",0.475416673728984,1
"KCTD5",0.935364926328737,1
"MTX1",0.0271334178410759,1
"SWAP70",0.378882659573217,1
"UBE3A",0.000642225342325664,0.0956856646181398
"ATRAID",0.0733380273153988,1
"MRPS15",0.83167716310723,1
"NIT1",0.0429403901818197,1
"TFCP2",0.359373387327159,1
"FBXO6",0.61792681484011,1
"TAF15",0.263238227634814,1
"MADD",0.89627613910139,1
"SLFN5",0.235998618506283,1
"GGPS1",0.125471209692888,1
"SOAT1",0.502124836598038,1
"PNKD",0.325123503415329,1
"NGLY1",0.212185535419341,1
"FAM102B",0.24193038306895,1
"HNRNPU",0.291027266636113,1
"DNAJB12",0.79927943935472,1
"CTDSP1",0.00739944622821054,0.609936469785059
"RBM15B",0.444005742766469,1
"EGFL7",0.0688087599497849,1
"DIS3",0.165630197946046,1
"VCL",0.0946188690951857,1
"SLC7A5",0.221170568764444,1
"PDK1",0.908661407517216,1
"DHX29",0.694601003738553,1
"PLA2G12A",0.30527895393626,1
"MFAP1",0.742589089337679,1
"CUL4A",0.641916672272745,1
"MRPS5",0.852135611179518,1
"MCM7",0.313676451011118,1
"EIF3D",0.199073879927918,1
"TNRC6B",0.747022847067232,1
"CSNK1G2",0.0217852541429412,1
"ARSD",0.598588965450767,1
"TMEM254",0.513127068869962,1
"ERMP1",0.180394053679793,1
"MAP2K3",0.568526871652628,1
"DAD1",0.132088443286561,1
"ARPC5",0.00355648311835927,0.343679295938919
"MDM2",0.0572739191748206,1
"C12orf49",0.713758267928341,1
"RNASE4",0.00624126795315749,0.532544232409416
"PBXIP1",0.860127112766501,1
"PCM1",0.402707239943934,1
"CCT6A",0.671445736350134,1
"DYNC1LI2",0.351323339050825,1
"COLEC12",0.783122139904346,1
"CST6",0.131180178429955,1
"GLTP",0.0977776958410377,1
"TFDP1",0.0563243645944447,1
"KLHL42",0.195322668952341,1
"NAA15",0.0439548944990805,1
"PLBD1",0.202642369621252,1
"MRPL42",0.0451761024586441,1
"FADD",0.229244887350913,1
"EMD",0.324005974343142,1
"GPBP1L1",0.168850356765004,1
"LIMS2",0.465345511041527,1
"SNRPD3",0.180024121385641,1
"SHMT2",0.593049829739458,1
"PYCR2",0.268381116333475,1
"FAT1",0.296720932627931,1
"PRPF38B",0.615794722872061,1
"ZNF292",0.847826860499351,1
"LEPROT",0.0167061809097566,1
"DYNC1LI1",0.430299181013811,1
"ARHGEF1",0.0249851348496542,1
"ESYT2",0.263780778673334,1
"GABPB2",0.519661765093778,1
"TXNRD1",0.315698919775771,1
"BID",0.212169436478005,1
"USP6NL",0.307162760975886,1
"SLC44A4",0.0484103295768042,1
"UBTF",0.831421162000277,1
"ZFC3H1",0.615492954096719,1
"TFG",0.0202837168496011,1
"ZC3H7B",0.645744628429534,1
"CHMP2A",0.0233955894897076,1
"FCF1",0.438646726233419,1
"GUSB",0.680380325727711,1
"ITGB4",0.0110113949503541,0.795645826512401
"CHTOP",0.800270000843403,1
"RAB3GAP2",0.12565618960537,1
"DDX56",0.14801519820034,1
"TSPAN15",0.0403345357194522,1
"EHD4",0.600394727142574,1
"TMBIM1",0.546234230255323,1
"CLMN",0.0898795919978266,1
"MORN2",0.544895832717018,1
"PITRM1",0.434881254198968,1
"SMARCA2",0.898440573448067,1
"CACUL1",0.259481425448966,1
"ZNF274",0.446310990660705,1
"SMAD5",0.439041229885057,1
"PNN",0.529809669950037,1
"REEP6",0.405372788801351,1
"SOX12",0.489512857094593,1
"POMGNT2",0.942874724508363,1
"PPHLN1",0.85495227943854,1
"CTBP2",0.425179513577939,1
"AKR7A3",0.0152153686303554,1
"PIM2",0.282262017185808,1
"CADPS2",0.317830356656035,1
"SIAH2",0.665328213650404,1
"SKI",0.810660229566132,1
"NR2F1",0.243903974551356,1
"ZDHHC5",0.280747896485871,1
"SMEK2",0.51895625387003,1
"CMC1",0.189375890716975,1
"RGS5",0.648304062491721,1
"U2AF1",0.491792259177019,1
"ST3GAL1",0.173404034378887,1
"SF3A1",0.410186868738876,1
"SAP18",0.539662004180432,1
"VARS",0.21816996945736,1
"LIMD2",0.361906492191976,1
"CLIP1",0.471569113760937,1
"UBA1",0.605843743186303,1
"RDH14",0.221221650575223,1
"RALGAPB",0.24629258494117,1
"NSMCE1",0.800478124669663,1
"GRAMD4",0.700490326301016,1
"MYBL2",0.0566811520611129,1
"SBF1",0.236937001458032,1
"CEPT1",0.668419273859351,1
"ZC3H7A",0.620618821280716,1
"ECE1",0.06145569565265,1
"SMUG1",0.117283689959242,1
"SPATS2L",0.049350854352982,1
"PHIP",0.857374927297403,1
"NEK7",0.449049499005576,1
"GPC4",0.284881101240365,1
"TXNDC9",0.42035364698304,1
"ZBTB18",0.0183368539990315,1
"KIFAP3",0.74377803022751,1
"ELMO3",0.0898308938816291,1
"TMEM260",0.751708697320892,1
"ZNF721",0.396526441297905,1
"TTC14",0.804394919703679,1
"SNRNP40",0.727139522059775,1
"LMO4",0.669311568969214,1
"FAM199X",0.0422164983076505,1
"NUDT9",0.448843482229303,1
"NBPF9",0.798796597428163,1
"SUSD2",0.272545754274463,1
"ATG4B",0.566000308428982,1
"FAM91A1",0.0202327952541551,1
"ABCA3",0.105922610830066,1
"STYX",0.524525167071963,1
"TOR3A",0.897163794167613,1
"CHD1",0.391799217217153,1
"INHBB",0.149952014707649,1
"EXD2",0.616657391764853,1
"INAFM1",0.624420449777117,1
"LIN7C",0.368303677295831,1
"IFIT1",0.217991925025778,1
"LRRC58",0.571202243235289,1
"ROCK1",0.224078923674399,1
"HIBCH",0.795247540760071,1
"BROX",0.785055595461404,1
"SNTB2",0.486805846196134,1
"PAK1IP1",0.558119672777454,1
"SERF1A",0.524625082055403,1
"DUSP3",0.74295574690599,1
"DPYSL2",0.0851926203285622,1
"RFC4",0.064391635781858,1
"ALDH3A2",0.862399550738712,1
"MAN2A1",0.586909594207363,1
"GNG5",0.951454490269536,1
"JAK3",0.12086282374594,1
"DHRS4",0.82963528210257,1
"DNASE1",0.83921770930048,1
