0	Gene Signature
COPI-coated vesicle membrane (GO:0030663)	['COPA', 'COPB2', 'COPB1', 'ARFGAP2', 'ARCN1', 'COPZ2', 'ARFGAP3', 'TMEM199', 'COPZ1', 'COPG1', 'TMED3', 'COPG2', 'SCYL1', 'TMED7', 'C3ORF58', 'COPE', 'Na']
RNA polymerase III transcription factor complex (GO:0090576)	['GTF3C2', 'GTF3C3', 'GTF3C4', 'GTF3C5', 'GTF3C6', 'BRF1', 'BDP1', 'GTF3C1', 'Na']
mRNA cleavage and polyadenylation specificity factor complex (GO:0005847)	['CPSF6', 'CSNK1A1', 'CPSF7', 'CPSF2', 'CPSF1', 'CPSF4', 'CPSF3', 'ZC3H3', 'WDR33', 'CSTF2T', 'NUDT21', 'FIP1L1', 'CPSF4L', 'SSU72', 'PIP5K1A', 'CSTF2', 'TUT1', 'Na']
mitotic spindle (GO:0072686)	['IQCB1', 'KLHL22', 'CDC7', 'EML1', 'EML2', 'SIRT2', 'SMC1A', 'DCDC2', 'CENPE', 'SPOUT1', 'NIN', 'FAM161A', 'ESPL1', 'EFHC1', 'CDK1', 'PKP4', 'ALPK3', 'KIF20B', 'MAD2L1', 'Na', 'GPSM2', 'MAP10', 'KIF11', 'TNKS', 'HNRNPU', 'AURKA', 'CLTC', 'BCCIP', 'KNSTRN', 'HSF1', 'MAP4', 'RACGAP1', 'ECT2', 'RPS3', 'RAE1', 'FAM83D', 'CLASP2', 'MAP9', 'KDF1', 'IK', 'DYNLL1', 'CKAP2L', 'KIF22', 'SPAG5', 'SLC34A1', 'KATNA1', 'KIF23', 'RMDN2', 'HAUS3', 'CCSAP', 'GEM', 'CDC42', 'ASPM', 'DIAPH1', 'KIF18A', 'AGBL5', 'ATAT1', 'TPX2', 'TBCK', 'STAG2', 'KIF18B', 'KIF2B', 'KATNBL1', 'KIFC1', 'HECW2', 'TACC3', 'MAD1L1', 'OR2A4', 'MAPKBP1', 'NUMA1', 'CDC14A', 'CAPG', 'PKD2', 'CDC14B', 'SMC3', 'CDC14C', 'PKHD1', 'TPR', 'PMEPA1', 'GOLGA2', 'NUP62', 'RCC2', 'MAPK1', 'NUSAP1', 'IKBKG']
cyclin-dependent protein kinase activating kinase holoenzyme complex (GO:0019907)	['CDK7', 'PUF60', 'ERCC2', 'CCNH', 'HSPD1', 'KDM5A', 'HOXC10', 'Na']
mitochondrial outer membrane (GO:0005741)	['STARD7', 'AGK', 'BAD', 'AOC1', 'ACSL1', 'RSAD2', 'SPATA16', 'PINK1', 'SPATA18', 'RAB32', 'CYP24A1', 'IFI27', 'BAX', 'ULK1', 'RAF1', 'Na', 'ATF2', 'NLRX1', 'CISD2', 'TOMM20', 'FOXO3', 'TOMM22', 'BCL2L11', 'BCL2L10', 'MFN2', 'SLC25A46', 'RAB11FIP5', 'MFN1', 'FIS1', 'MTERF3', 'BNIP3L', 'TOMM70', 'VPS13C', 'RMDN3', 'KMO', 'COASY', 'MAVS', 'SPART', 'BCL2L1', 'BCL2L2', 'PHB2', 'CYB5R3', 'MARC1', 'CYP27B1', 'UBC', 'UBB', 'MARC2', 'PDE2A', 'PMAIP1', 'BMF', 'MOAP1', 'DNM1L', 'CYB5B', 'TIGAR', 'TMEM173', 'MARCH5', 'CYB5A', 'NIPSNAP2', 'HAX1', 'FAM210B', 'LPIN1', 'TSPO2', 'BCL2', 'TOMM5', 'FATE1', 'TOMM6', 'TOMM7', 'MAOB', 'BCL2A1', 'MAOA', 'ABCB6', 'SLC44A1', 'LRRK2', 'PLD6', 'MSTO1', 'ACACB', 'HK2', 'AGPAT5', 'RHOT1', 'CASP8', 'FUNDC1', 'USP30', 'MYOC', 'BOK', 'RPS27A', 'MCL1', 'CPT1B', 'CPT1A', 'MYO19', 'TOMM34', 'QTRT2', 'HADHB', 'GPAM', 'QTRT1', 'RTN4IP1', 'PGAM5', 'VDAC1', 'UBA52', 'TOMM40', 'PPP2R2B', 'MIEF2', 'AMBRA1', 'ATP5G3', 'MIEF1', 'MFF', 'ATP5G2', 'BPHL', 'SLC8A3', 'SAMM50', 'AIFM2', 'OPA1', 'GPAT2', 'BNIP3', 'TSPO', 'BAK1', 'BID']
integral component of cytoplasmic side of endoplasmic reticulum membrane (GO:0071458)	['SPPL2C', 'SPPL2B', 'HM13', 'SPPL2A', 'PKD2', 'SPPL3', 'Na']
microtubule organizing center part (GO:0044450)	['STARD9', 'SPICE1', 'NIN', 'IFT88', 'CCP110', 'HSPA1A', 'CEP83', 'CEP85', 'CNTROB', 'MPHOSPH9', 'FAM92A', 'CCDC151', 'CEP89', 'RAN', 'HSPA1B', 'Na', 'CCDC146', 'CCDC68', 'CEP19', 'CEP120', 'KATNB1', 'CCNF', 'BCCIP', 'DEUP1', 'CEP128', 'PARD6A', 'KIAA0753', 'CEP250', 'CLASP1', 'CCDC78', 'FOPNL', 'PCNT', 'PLK4', 'CCDC13', 'ODF2', 'STIL', 'CCDC14', 'PLK2', 'RABL2B', 'KIF24', 'CCSAP', 'TOPORS', 'CCDC88A', 'WDR60', 'KIF2A', 'SASS6', 'CEP63', 'DZIP1', 'SSX2IP', 'MDM1', 'SPERT', 'CEP104', 'TSKS', 'TUBGCP3', 'PLA2G3', 'TTBK2', 'CCDC92', 'KIF3A', 'DZIP1L', 'CDK5RAP2', 'NEK1', 'CEP72', 'CEP350', 'PIBF1', 'FLOT1', 'CCDC120', 'CEP76', 'CNTLN', 'CCDC113', 'HSPA6', 'OFD1', 'TUBE1', 'MSS51', 'SIRT2', 'WDR34', 'PAX2', 'AHI1', 'HOOK3', 'KRT18', 'CENPJ', 'CEP162', 'ZMYND10', 'EXOC7', 'CEP41', 'SAXO1', 'ALDOB', 'SAXO2', 'SDCCAG8', 'CETN1', 'C2CD3', 'CETN2', 'TNKS', 'CEP164', 'FBF1', 'CETN3', 'TOP2A', 'CBY3', 'CBY1', 'CEP295', 'BBS9', 'CEP290', 'CEP170', 'BBS4', 'C10ORF90', 'CEP135', 'MBD1', 'CEP131', 'SPAG5', 'SCLT1', 'LCK', 'NEDD1', 'AGBL2', 'KIAA0586', 'AGBL4', 'CFAP20', 'HTT', 'CEP295NL', 'ALMS1', 'CROCC', 'DCTN1', 'CAPG', 'TNKS2', 'IFT52', 'POC1B', 'CEP152', 'POC1A', 'CCHCR1']
precatalytic spliceosome (GO:0071011)	['PRPF38B', 'PRPF38A', 'LSM2', 'CWC15', 'CRNKL1', 'LSM3', 'PHF5A', 'LSM8', 'SMU1', 'SNRNP40', 'TEP1', 'SNRPGP15', 'PRPF31', 'SNRPG', 'SNRPE', 'NSRP1', 'Na', 'SF3B5', 'SF3B6', 'MAPKBP1', 'EFCAB5', 'WDR62', 'SNU13', 'NWD1', 'DCAF4', 'PLRG1', 'RBMX2', 'SNRPD3', 'SNRPD2', 'SNRNP70', 'SNRPD1', 'SNRNP35', 'SF3B2', 'BCAS2']
contractile actin filament bundle (GO:0097517)	['SEPT11', 'SEPT12', 'NEBL', 'TPM4', 'TPM3', 'ACTN1', 'SORBS1', 'SHROOM4', 'LIMA1', 'PTK2', 'ACTA1', 'LCP1', 'TEK', 'MYH9', 'ZYX', 'FSCN1', 'DAAM1', 'Na', 'TLNRD1', 'FBLIM1', 'PXN', 'FHOD1', 'ILK', 'SYNPO2', 'FHL3', 'SIPA1L3', 'CORO1B', 'MYLK', 'SEPT9', 'CNN2', 'ABLIM1', 'SEPT7', 'PDLIM4', 'ABLIM3', 'MICALL2', 'XIRP2', 'TPM1', 'XIRP1', 'PGM5', 'MYH10', 'SYNPO']
nuclear chromosome, telomeric region (GO:0000784)	['SSB', 'ALYREF', 'LIG4', 'MSH2', 'PPP1CA', 'PPP1CB', 'PML', 'HIST3H3', 'HIST1H4A', 'HAT1', 'WDR82', 'ZSCAN4', 'DNA2', 'MRE11', 'NHP2', 'Na', 'DCLRE1C', 'PCNA', 'DCLRE1B', 'KDM1A', 'SP100', 'PPP1CC', 'SLX4', 'PURA', 'NLRP2', 'HIST1H2AA', 'DCLRE1A', 'XRCC5', 'XRCC6', 'XRCC3', 'NABP1', 'TERF1', 'TFIP11', 'WRNIP1', 'TERF2', 'NABP2', 'H2AFY2', 'PRKDC', 'PPP1R10', 'MEN1', 'ACD', 'CTC1', 'UPF1', 'CBX5', 'H3F3A', 'CBX3', 'CBX1', 'SIRT6', 'TOX4', 'RAD51D', 'ARTN', 'NAT10', 'MCM4', 'MCM5', 'ATM', 'CDK1', 'MCM6', 'MCM7', 'MCM2', 'TERF2IP', 'ATR', 'POT1', 'MCM3', 'MAJIN', 'PINX1', 'TNKS', 'PIF1', 'BRCA2', 'CDC73', 'ORC5', 'HMBOX1', 'ORC2', 'TERT', 'ORC1', 'ORC4', 'ORC3', 'GAR1', 'STN1', 'ATRX', 'TINF2', 'PARP1', 'H2AFY', 'RPA2', 'THOC2', 'THOC1', 'RPA1', 'THOC3', 'THOC6', 'RAD50', 'THOC5', 'THOC7', 'TERB1', 'TERB2', 'ERCC1', 'DDB1', 'RAD51', 'HIST1H2BA', 'ERCC4', 'TEN1', 'APEX1', 'LRIF1', 'HIST1H2BB', 'TELO2', 'FEN1', 'TNKS2', 'POLR2B', 'POLD1', 'SMCHD1']
vacuolar proton-transporting V-type ATPase complex (GO:0016471)	['ATP6V0C', 'SPAAR', 'ATP6V0B', 'ATP6V0D1', 'CCDC115', 'TCIRG1', 'TMEM199', 'ATP6V0A4', 'ATP6V0D2', 'ATP6V1F', 'ATP6V1C1', 'ATP6V1H', 'ATP6V1B1', 'ATP6V0A1', 'ATP6V1C2', 'ATP6V0A2', 'Na']
septin cytoskeleton (GO:0032156)	['SEPT10', 'SEPT11', 'SEPT12', 'SEPT1', 'SEPT2', 'TMEM250', 'SEPT14', 'SEPT5', 'SEPT6', 'SEPT3', 'SEPT4', 'SEPT9', 'SEPT7', 'SEPT8', 'Na']
post-mRNA release spliceosomal complex (GO:0071014)	['XAB2', 'GCFC2', 'SNW1', 'ISY1', 'SYF2', 'DHX15', 'LIME1', 'TFIP11', 'CRNKL1', 'Na']
kinetochore microtubule (GO:0005828)	['CENPE', 'KIF18A', 'ZW10', 'CLASP1', 'KNTC1', 'RAB11A', 'CLASP2', 'Na']
AMPA glutamate receptor complex (GO:0032281)	['GRIA2', 'GRIA3', 'GRIA1', 'SHISA6', 'SHISA9', 'SHISA8', 'SHISA7', 'CACNG7', 'CACNG8', 'OLFM2', 'CNIH2', 'DLG4', 'CACNG2', 'CNIH3', 'CACNG3', 'CACNG4', 'GRIA4', 'CACNG5', 'Na']
actin filament (GO:0005884)	['ANXA1', 'TPM4', 'ACTN3', 'TPM3', 'ACTN2', 'TPM2', 'ACTN1', 'TSC1', 'PAWR', 'RHOQ', 'ACTA1', 'LCP1', 'TEK', 'GAS2', 'Na', 'LMOD2', 'LMOD1', 'TWF2', 'IQGAP1', 'TWF1', 'AMOT', 'CAPZB', 'TPM1', 'POF1B', 'TMOD1', 'DMTN', 'MYO5A', 'COBL', 'MYO9B', 'HCK', 'AIF1L', 'PALLD', 'MYO1B', 'CTTN', 'DNAJA3', 'ACKR2', 'EZR', 'ANAPC2', 'WDR1', 'WIPF1', 'WIPF2', 'WIPF3', 'ACTG1', 'WAS', 'WASL', 'ACTC1', 'CORO1A', 'ARHGAP6', 'AIF1', 'RCSD1', 'CORO1B', 'RAC1', 'RAC2', 'PLS1', 'PLS3', 'MARK2']
nuclear proteasome complex (GO:0031595)	['PSMC6', 'PSMD12', 'PSMC4', 'PSMC5', 'PSMC2', 'PSMC3', 'PSMC1', 'UBQLN4', 'Na']
integral component of nuclear inner membrane (GO:0005639)	['ANKLE1', 'MAJIN', 'LEMD3', 'LEMD2', 'P2RX7', 'P2RX6', 'P2RX5', 'P2RX4', 'P2RX3', 'P2RX2', 'P2RX1', 'LBR', 'Na']
secondary lysosome (GO:0005767)	['NCF2', 'NCF4', 'NCOA4', 'LRRK2', 'MAP1LC3A', 'CRHBP', 'LAMP2', 'FTH1', 'NCF1', 'ADAM8', 'PIK3C3', 'SQSTM1', 'FTL', 'Na']
anchored component of external side of plasma membrane (GO:0031362)	['RTBDN', 'RTN4R', 'PRNP', 'GP1BA', 'IZUMO1R', 'THY1', 'EFNA5', 'PRND', 'PKHD1', 'CA4', 'HYAL2', 'CD59', 'CD14', 'FOLR3', 'CD24', 'FOLR2', 'FOLR1', 'GPIHBP1', 'Na']
THO complex part of transcription export complex (GO:0000445)	['THOC2', 'THOC1', 'THOC3', 'THOC6', 'THOC5', 'Na', 'THOC7']
Golgi lumen (GO:0005796)	['TGFB1', 'HS3ST1', 'LUM', 'PPIL2', 'F10', 'DEFA5', 'WNT5A', 'DEFA6', 'WNT5B', 'DEFA3', 'DEFA4', 'DEFA1', 'KERA', 'MUC3A', 'MUC3B', 'ZG16', 'CSPG5', 'CSPG4', 'AGRP', 'Na', 'AGRN', 'APP', 'PROS1', 'DEFB1', 'MUC1', 'MUC2', 'GPC2', 'GPC1', 'GPC4', 'DAG1', 'GPC3', 'GPC6', 'GPC5', 'MUCL1', 'MUC4', 'FGF23', 'MUC6', 'MUC7', 'MUC17', 'OMD', 'WNT3A', 'MUC19', 'PROC', 'BCAN', 'HSPG2', 'LALBA', 'SDC1', 'SDC2', 'MUC20', 'MUC21', 'DEFB103A', 'LHB', 'PODXL2', 'PDGFB', 'PDGFA', 'GOLIM4', 'MUC13', 'MUC15', 'MUC16', 'CGA', 'MUC12', 'MUC5AC', 'MMP11', 'RAB33B', 'VCAN', 'MMP14', 'OGN', 'IMPAD1', 'MMP16', 'GAS6', 'DEFB4A', 'SDC3', 'SDC4', 'PROZ', 'UMOD', 'PCSK6', 'PCSK5', 'WNT6', 'WNT1', 'WNT3', 'WNT4', 'MUC5B', 'WNT7A', 'BGN', 'WNT7B', 'F2', 'SOD3', 'NGF', 'DCN', 'F7', 'F9', 'FMOD', 'FURIN', 'NCAN', 'PRELP', 'INS', 'ACAN', 'BGLAP', 'SDF4']
nuclear replisome (GO:0043601)	['PRIM2', 'PRIM1', 'NUGGC', 'CHRAC1', 'POLA1', 'POLD4', 'POLA2', 'POLE', 'HELB', 'POLD1', 'POLE2', 'POLD2', 'POLE3', 'POLD3', 'POLE4', 'Na', 'MCM3']
pre-autophagosomal structure (GO:0000407)	['ATG9A', 'BECN1', 'BECN2', 'PLEKHF1', 'PLEKHF2', 'TRAPPC8', 'ATG9B', 'WIPI1', 'WIPI2', 'ZFYVE1', 'ATG13', 'STX12', 'C6ORF106', 'ATG101', 'NBR1', 'ATG2B', 'ATG2A', 'ULK3', 'ULK2', 'PIK3C3', 'ULK1', 'ATG7', 'Na', 'VMP1']
septin ring (GO:0005940)	['SEPT10', 'SEPT11', 'SEPT12', 'SEPT1', 'SEPT2', 'TMEM250', 'SEPT14', 'SEPT5', 'SEPT6', 'SEPT3', 'SEPT4', 'SEPT9', 'SEPT7', 'SEPT8', 'Na']
endolysosome membrane (GO:0036020)	['AP2B1', 'CLTC', 'CLEC16A', 'AP2A2', 'CLTA', 'PCSK9', 'AP2A1', 'AP2S1', 'TLR9', 'TLR8', 'TLR7', 'LDLR', 'Na', 'AP2M1', 'TLR3']
ESC/E(Z) complex (GO:0035098)	['SUZ12', 'EED', 'HDAC2', 'H2AFY', 'PHF1', 'AEBP2', 'EPOP', 'SIRT1', 'DNMT3L', 'MTF2', 'RBBP4', 'TRIM37', 'RBBP7', 'H2AFY2', 'JARID2', 'PHF19', 'EZH1', 'EZH2', 'Na']
clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane (GO:0061202)	['RAB3A', 'SLC32A1', 'SYT1', 'GAD2', 'HSPA8', 'DNAJC5', 'GAD1', 'VAMP2', 'Na']
axonemal microtubule (GO:0005879)	['ARFGEF2', 'ARL6', 'CEP162', 'CFAP206', 'SAXO1', 'SAXO2', 'Na']
cation channel complex (GO:0034703)	['KCNIP2', 'SHISA6', 'GRIN2D', 'GRIN2C', 'SHISA9', 'SHISA8', 'SHISA7', 'GRIN3A', 'SHANK1', 'OLFM2', 'SCNN1G', 'CNIH2', 'GRIN3B', 'SCNN1B', 'GPRIN1', 'KCNK1', 'CNIH3', 'CALM2', 'CALM3', 'KCNK4', 'CALM1', 'MCU', 'Na', 'SCNN1A', 'PKD2L1', 'AKAP6', 'PTPA', 'TRPC4', 'TRPC5', 'PDE4D', 'KCNAB1', 'HTR3B', 'HTR3A', 'FKBP1B', 'DLG4', 'CASQ2', 'MICU2', 'MICU1', 'SCN2A', 'GRIA2', 'RYR2', 'RYR3', 'CAMK2D', 'GRIA3', 'RYR1', 'GRIA1', 'MCUB', 'PKD1L1', 'KCNA5', 'SESTD1', 'KCNA6', 'PKD1L3', 'ATP2A1', 'HERPUD1', 'CACNG7', 'CACNG8', 'GRIN2B', 'GRIN2A', 'PTK2B', 'CACNG2', 'CACNG3', 'CACNG4', 'TRPM4', 'GRIA4', 'CACNG5', 'PRKACA']
autophagosome (GO:0005776)	['ATG9A', 'SH3GLB1', 'ATP13A2', 'HSPA8', 'NCOA4', 'ATG9B', 'WIPI1', 'MAP1LC3B2', 'WIPI2', 'ATG14', 'ATG12', 'ATG16L2', 'ATG16L1', 'WDR81', 'TBC1D25', 'ULK1', 'WDFY3', 'PIK3C3', 'SQSTM1', 'TECPR1', 'Na', 'RALB', 'PLEKHF1', 'PLEKHF2', 'USP33', 'STX17', 'LRRK2', 'ZFYVE1', 'MAP1LC3A', 'RAB23', 'FYCO1', 'MAP1LC3C', 'MAP1LC3B', 'LAMP2', 'RAB24', 'TP53INP2', 'PIP4K2A', 'TBC1D14', 'PIP4K2B', 'VTI1A', 'PIP4K2C', 'TBC1D12', 'SNAP29', 'GABARAPL3', 'GABARAPL2', 'GABARAPL1', 'OSBPL7', 'TP53INP1', 'VPS33A', 'TBC1D5', 'NBR1', 'PRKD1', 'FTL', 'VMP1', 'GABARAP', 'CALCOCO2', 'C9ORF72', 'HTT', 'CLN3', 'C6ORF106', 'FTH1', 'UBQLN1', 'WASHC1', 'UBQLN4', 'ATG5']
mitochondrial respiratory chain complex IV (GO:0005751)	['COX8A', 'COX5A', 'COX7C', 'COX8C', 'MT-CO1', 'MT-CO2', 'COX4I2', 'NDUFA4', 'COX6A2', 'COX5B', 'COX6A1', 'C15ORF48', 'NDUFA4L2', 'UQCRC2', 'UQCRFS1', 'COX4I1', 'MT-CO3', 'Na']
PML body (GO:0016605)	['MLIP', 'CASP8AP2', 'UBE2I', 'CBX5', 'ZBTB16', 'HIPK2', 'SIRT1', 'KLHL20', 'CHFR', 'PML', 'SENP2', 'CDK9', 'SKI', 'ELF4', 'ARTN', 'KAT6A', 'TRIM16', 'WDFY3', 'SQSTM1', 'MRE11', 'LRCH4', 'ATR', 'RNF222', 'TP53', 'Na', 'SPTBN4', 'RB1', 'TENM2', 'SATB1', 'SP100', 'PARK7', 'RNF4', 'ZMYM2', 'TRIM8', 'HSF1', 'TERT', 'CHEK2', 'TOPBP1', 'MAGEA2', 'MORC3', 'CIITA', 'N4BP1', 'DAXX', 'ATRX', 'TOP3A', 'RPA2', 'NSMCE2', 'RPA1', 'PIAS1', 'MTOR', 'TOPORS', 'PIAS2', 'ISG20', 'RAD51', 'TDP2', 'EIF3E', 'BLM', 'SMC6', 'SMC5', 'SUMO2', 'SUMO1', 'MAPK7', 'IKBKE']
heterochromatin (GO:0000792)	['HELLS', 'H2AFZ', 'CDKN2A', 'CBX5', 'CBX3', 'ATRX', 'H2AFY', 'LRWD1', 'HMGA2', 'CBX1', 'UBE2A', 'UBE2B', 'HMGA1', 'SIRT1', 'RNF40', 'SIRT2', 'RNF20', 'INCENP', 'UBE2U', 'SNAI1', 'UBA1', 'MPHOSPH8', 'NOP53', 'Na', 'TOP2B', 'RRP8', 'FOXC1', 'UHRF2', 'UHRF1', 'SUV39H1', 'BAZ2A', 'CHD5', 'CENPC', 'MECP2', 'SALL1', 'ORC2', 'HIST1H1E', 'SMARCAD1', 'KMT5C', 'BEND3', 'HIST1H1B', 'TNKS1BP1']
secretory granule lumen (GO:0034774)	['UNC13D', 'EGF', 'ACTN4', 'ACTN2', 'ACTN1', 'ARMC8', 'GTPBP2', 'MAPK14', 'GALNS', 'CRISPLD2', 'TOLLIP', 'PSMC2', 'PSMC3', 'SLPI', 'GLA', 'NHLRC2', 'NHLRC3', 'CDA', 'Na', 'APP', 'PRSS2', 'CYFIP1', 'ITIH4', 'PDXK', 'ITIH3', 'SERPINE1', 'RETN', 'CRACR2A', 'PNP', 'PSMD7', 'PSMD6', 'PSMD3', 'ALOX5', 'PSMD1', 'VTI1B', 'PSMD2', 'B2M', 'S100A12', 'S100A11', 'ELANE', 'ARSA', 'ARSB', 'PRKCD', 'XRCC5', 'STK11IP', 'APOOL', 'XRCC6', 'SERPINF2', 'PRG3', 'PPBP', 'RAB27A', 'MIF', 'IGF1', 'IGF2', 'HRNR', 'VAT1', 'BIN2', 'CSNK2B', 'TCN1', 'SERPING1', 'PADI2', 'FERMT3', 'CFD', 'SPARC', 'TEX264', 'MAGED2', 'GMFG', 'PDGFB', 'PDGFA', 'GNS', 'A1BG', 'ISLR', 'CFP', 'C3', 'PRDX4', 'CYB5R3', 'PRDX6', 'COMMD9', 'PLAC8', 'NAPRT', 'APOH', 'A2M', 'ATG7', 'CTSA', 'FUCA1', 'GSDMD', 'ANXA2', 'PTGES2', 'JUP', 'FUCA2', 'TUBB', 'VEGFC', 'FN1', 'VEGFD', 'AMPD3', 'AZU1', 'LYZ', 'VEGFA', 'NME2', 'VEGFB', 'DERA', 'TF', 'ALDOC', 'PCYOX1L', 'ACTR10', 'ALDOA', 'GAS6', 'HRG', 'GPI', 'PAFAH1B2', 'SERPINA3', 'PCSK2', 'SERPINA4', 'PCSK1', 'SERPINA1', 'CTSZ', 'LRRC7', 'CTSW', 'DSN1', 'ACTR1B', 'NEU1', 'TIMP3', 'QSOX1', 'CTSH', 'TIMP1', 'TIMP2', 'CTSG', 'CTSD', 'CAMP', 'CTSC', 'CAP1', 'LEFTY2', 'CCT2', 'SERPINB3', 'DBNL', 'ARG1', 'AHSG', 'PGAM1', 'SERPINB1', 'CREG1', 'QPCT', 'LRG1', 'RNASE3', 'RNASE2', 'TUBB4B', 'F5', 'APRT', 'ERP44', 'F8', 'FABP5', 'PSMA5', 'PSMA2', 'DLC1', 'GHRL', 'DNASE1L1', 'DYNC1H1', 'ECM1', 'ORM2', 'CSTB', 'ORM1', 'GRN', 'GDI2', 'GRP', 'PYGB', 'F13A1', 'FAF2', 'CAB39', 'HEXB', 'GSTP1', 'TOR4A', 'PYGL', 'OLA1', 'PSMB7', 'TMSB4X', 'PSMB1', 'FAM3C', 'AGA', 'CCT8', 'SPTAN1', 'PGLYRP1', 'TGFB1', 'GSN', 'TGFB3', 'TGFB2', 'IST1', 'GCA', 'AGL', 'AOC1', 'DEFA5', 'RARRES2', 'DEFA3', 'DEFA4', 'DEFA1', 'GCG', 'HUWE1', 'ILF2', 'PRSS57', 'OSCAR', 'SELENOP', 'EEF1A1', 'PPIA', 'OLFM4', 'S100A7', 'PF4', 'PTPN6', 'SCG3', 'S100A9', 'PPIE', 'GHDC', 'S100A8', 'FRK', 'FCN1', 'ROCK1', 'PROS1', 'MPO', 'CLU', 'EPX', 'ARHGAP45', 'CLEC3B', 'PYCARD', 'COTL1', 'OSTF1', 'IDH1', 'TRAPPC1', 'HGF', 'ARPC5', 'EEF2', 'C6ORF120', 'NFKB1', 'SDCBP', 'ACLY', 'SCCPDH', 'HPSE', 'LCN2', 'PRTN3', 'NIT2', 'FTL', 'VCL', 'FAM49B', 'CRISP3', 'VCP', 'ARHGAP9', 'LGALS3BP', 'SRP14', 'CNN2', 'TXNDC5', 'GYG1', 'ACAA1', 'ACTR2', 'MMP8', 'SRGN', 'HSP90AA1', 'HSPA6', 'APAF1', 'GGH', 'HSPA8', 'PA2G4', 'ADA2', 'DNAJC3', 'NPC2', 'MMRN1', 'ALB', 'APOA1', 'MAN2B1', 'DOCK2', 'CHI3L1', 'PSMD11', 'PSMD13', 'DDX3X', 'PSMD12', 'PSMD14', 'DBH', 'HMGB1', 'CXCL1', 'HK3', 'KNG1', 'HEBP2', 'DPP7', 'ALAD', 'CEP290', 'FGA', 'FGB', 'FGG', 'VWF', 'RNASET2', 'GIP', 'SGPP2', 'CPPED1', 'PKM', 'FGR', 'CHIT1', 'KPNB1', 'POMC', 'GLB1', 'PFKL', 'CAT', 'IMPDH1', 'IMPDH2', 'MNDA', 'S100P', 'BPI', 'PTX3', 'DYNLT1', 'LTF', 'FOLR3', 'CANT1', 'HSP90AB1', 'MVP', 'THBS1', 'PLG', 'INS', 'TTR', 'CAND1', 'GM2A', 'CDC37L1', 'MAPK1', 'GUSB', 'PGM2']
protein kinase complex (GO:1902911)	['INSR', 'IRS1', 'CAB39', 'SORBS1', 'NEK10', 'MAP3K5', 'Na']
