0	Gene Signature
Acute Myeloid Leukemia	['CENPU', 'JUP', 'BAD', 'RPS6', 'RUNX1', 'VCAM1', 'MLF1', 'ETV6', 'PML', 'CXCL12', 'NCOR1', 'MEIS1', 'KITLG', 'KAT6A', 'BCL2', 'BAX', 'PDCD4', 'RARA', 'CALR', 'COPS8', 'TP53', 'RAF1', 'ALK', 'SOS1', 'CSF3R', 'GSK3B', 'SHC1', 'PPP1R15A', 'MAPKAP1', 'BBC3', 'NRAS', 'CASP9', 'HOXA9', 'MECOM', 'CCND1', 'FLT3LG', 'MYC', 'AKT1', 'EIF4E', 'MYH11', 'MCL1', 'RUNX1T1', 'ARHGEF12', 'CREBBP', 'NPM1', 'MAP2K2', 'PDPK1', 'STAT3', 'FOS', 'CBFA2T3', 'MTOR', 'PICALM', 'MLLT10', 'CCNA1', 'KIT', 'RPS6KB1', 'BCL2L1', 'BIRC5', 'MNDA', 'KRAS', 'GRB2', 'CSF1R', 'CEBPA', 'SPI1', 'FLT3', 'CBFB', 'KMT2A', 'CTNNB1', 'EIF4EBP1', 'CSF2RA', 'GATA2', 'ICAM1', 'GATA1', 'CXCR4', 'PIM2', 'PIM1', 'MAPK1', 'HRAS', 'RICTOR', 'JAK1', 'STAT5A', 'JAK2', 'Na']
Acute Phase in Atopic Dermatitis	['IL33', 'IL4R', 'IL31', 'IL10', 'TSLP', 'IL13', 'IL2', 'MAPK14', 'MAF', 'IL5', 'IL4', 'NFKBIA', 'ZAP70', 'PTPRC', 'LCK', 'CD4', 'IL2RA', 'IL2RB', 'IGHE', 'CD28', 'CD247', 'CD40LG', 'MS4A2', 'CRLF2', 'CD86', 'TRB', 'TRA', 'CD80', 'CD3G', 'IL2RG', 'GATA3', 'CD3E', 'CD3D', 'IL1RL1', 'STAT6', 'FCER1A', 'FYN', 'FCER1G', 'JAK3', 'JAK1', 'STAT5A', 'ICOS', 'Na']
ADAM33 Role in Asthma	['TGFB1', 'TGFB2', 'IL13', 'ADAM33', 'TGFBR1', 'TGFBR2', 'VEGFA', 'IL4', 'KITLG', 'IFNG', 'TIMP3', 'TIMP4', 'TIMP1', 'TIMP2', 'FCER2', 'Na']
Adherens Junctions Dysfunction in Cardiomyocyte	['ACTN4', 'JUP', 'CDH2', 'ACTN3', 'CTNNB1', 'ACTN2', 'ACTN1', 'CTNNA2', 'PKP2', 'CTNNA1', 'CTNNA3', 'Na']
Adipocyte Hypertrophy and Hyperplasia	['SREBF1', 'INSR', 'PPARA', 'DGAT2', 'DGAT1', 'PDPK1', 'ACSL1', 'ACLY', 'SCD', 'LPIN1', 'FASN', 'PPARG', 'CEBPA', 'GSK3B', 'SLC27A1', 'IRS1', 'IRS2', 'LPL', 'SLC2A1', 'SLC2A4', 'AGPAT2', 'INS', 'GATA2', 'ACACB', 'FOXO1', 'ACACA', 'AKT1', 'GPAT3', 'CD36', 'Na']
Adipokines and Cytokines in Insulin Resistance in Skeletal Muscles	['ACSL1', 'PRKAB1', 'TYK2', 'TNFRSF1A', 'IL6', 'ACOX1', 'LEP', 'IL6ST', 'GSK3B', 'SLC27A1', 'UCP2', 'TNF', 'ADIPOR1', 'PRKAA1', 'ACACB', 'CXCL5', 'ACACA', 'SOCS3', 'PPP1CC', 'RXRA', 'SOCS1', 'AKT1', 'CD36', 'SOCS6', 'SREBF1', 'ADIPOQ', 'INSR', 'CPT1B', 'PPARA', 'PRKCD', 'STK11IP', 'PDPK1', 'STAT3', 'ACLY', 'PRKCZ', 'TBC1D4', 'PIK3R1', 'PRKCQ', 'IRS1', 'IRS2', 'LPL', 'SLC2A4', 'HMGCR', 'PRKAG1', 'INS', 'GYS2', 'STK11', 'CXCR2', 'LEPR', 'APPL1', 'IL6R', 'JAK1', 'JAK2', 'Na']
Adipokines Production by Adipocyte Impaired in Obesity	['ADIPOQ', 'INSR', 'JUN', 'STAT3', 'RARRES2', 'FOS', 'TIRAP', 'IRAK4', 'TRAF2', 'SIRT1', 'TNFRSF1A', 'IL1B', 'MYD88', 'NFKBIA', 'IL6', 'PIK3R1', 'RBP4', 'TRAF6', 'LEP', 'PPARG', 'IL6ST', 'MAP3K14', 'TLR4', 'CEBPA', 'SERPINA12', 'CFD', 'IRS1', 'IRS2', 'TRADD', 'RETN', 'TNF', 'HIF1A', 'INS', 'ITLN1', 'FOXO1', 'NAMPT', 'IRAK1', 'MYC', 'AKT1', 'CCL2', 'MAP3K7', 'IL6R', 'JAK1', 'JAK2', 'Na']
Adiponectin in Insulin Resistance Prevention	['SREBF1', 'G6PC', 'ADIPOQ', 'CPT1B', 'MAP2K3', 'PPARA', 'NOS3', 'LPL', 'UCP2', 'SLC2A4', 'ADIPOR1', 'ADIPOR2', 'ACACB', 'CAMKK2', 'MAPK14', 'STK11', 'RXRA', 'ACOX1', 'AKT1', 'MAP3K7', 'PPARGC1A', 'APPL1', 'PCK2', 'PCK1', 'Na']
Adiponectin Synthesis Declines in Insulin Resistance	['ADIPOQ', 'INSR', 'MAP2K2', 'JUN', 'HSPA5', 'MAP2K1', 'STAT3', 'NFATC4', 'FOS', 'EIF2AK3', 'IGF1', 'SIRT1', 'TNFRSF1A', 'EIF2S1', 'CREB1', 'IL6', 'PIK3R1', 'PKIA', 'PPARG', 'DDIT3', 'GRB2', 'IL6ST', 'ATF4', 'RAF1', 'SOS1', 'CEBPA', 'ATF3', 'CEBPB', 'IRS1', 'SHC1', 'IRS2', 'TNF', 'INS', 'IGF1R', 'FOXO1', 'RXRA', 'MYC', 'AKT1', 'MAPK3', 'MAPK1', 'IL6R', 'JAK1', 'PRKACA', 'JAK2', 'Na']
Adipose Tissue Inflammation Provokes Insulin Resistance	['SLC27A1', 'ABHD5', 'TRADD', 'TNF', 'TRAF2', 'TNFRSF1A', 'CXCL5', 'IKBKB', 'FABP4', 'LIPE', 'IL6', 'CCL2', 'MAP3K7', 'MAP3K14', 'PNPLA2', 'Na']
ADK Expression Downregulation after Acute Seizures	['IL1B', 'CREB1', 'IL6', 'ADK', 'ADORA2A', 'GNAS', 'CCL2', 'ADORA1', 'Na']
ADK Expression Upregulation	['NT5C1A', 'KCNJ6', 'ENTPD1', 'ADK', 'ADORA1', 'SLC29A2', 'SLC29A1', 'KCNJ3', 'Na']
Advanced Glycation End Products in Diabetes or Age Related Erectile Dysfunction	['TGFB1', 'EDN1', 'NOS3', 'ARG2', 'PDPK1', 'FN1', 'PDGFB', 'IGF1', 'AGER', 'SOD2', 'NFKBIA', 'AKT1', 'KRAS', 'Na']
Advanced Glycation End Products Pathway in Diabetic Microangiopathy	['EDN1', 'MAP2K2', 'JUN', 'MAP2K1', 'SERPINE1', 'PDPK1', 'HMGB1', 'PLAU', 'PLAT', 'VCAM1', 'AGER', 'ICAM1', 'NFKBIA', 'AKT1', 'NOX4', 'MAPK1', 'HRAS', 'KRAS', 'NOX1', 'S100A12', 'S100A8', 'RAF1', 'Na']
AGE Related Insulin Resistance in Skeletal Muscles	['MAP2K2', 'GSK3B', 'DIABLO', 'PDPK1', 'PARP1', 'SLC2A4', 'AGER', 'GYS2', 'IKBKB', 'NFKBIA', 'CREB1', 'TBC1D4', 'XIAP', 'AKT1', 'NOX4', 'MAPK3', 'BIRC5', 'MAPK1', 'KRAS', 'BIRC2', 'BIRC3', 'RAF1', 'Na']
Age-Related Cataract	['GPX1', 'CAST', 'CASR', 'GSR', 'ATP2B4', 'ATP2B2', 'ATP1A1', 'ATP2B1', 'SLC8A1', 'SOD1', 'CRYGD', 'TGM2', 'GJC2', 'CRYGB', 'MIP', 'CRYGC', 'CAT', 'GJA3', 'VIM', 'GJA8', 'CAPN2', 'CRYAB', 'CRYAA', 'Na']
Airway Epithelial Cell Dysfunction	['GSS', 'MUC5AC', 'IRAK4', 'TICAM2', 'TICAM1', 'TNFRSF1A', 'TLR2', 'IL1B', 'NFKBIA', 'IL6', 'ADORA2B', 'IRF3', 'TLR5', 'NFE2L2', 'TLR4', 'CXCL8', 'TRADD', 'AQP5', 'TNF', 'ADRB2', 'AQP3', 'DEFB1', 'AQP4', 'AQP1', 'ITPR1', 'SPDEF', 'P2RY2', 'IRAK1', 'MAP3K7', 'MAP2K4', 'MAP2K3', 'TIRAP', 'TRAF2', 'PIAS1', 'SLC9A3R1', 'MYD88', 'GCLC', 'TST', 'TRAF6', 'GNAQ', 'GNAS', 'EZR', 'PLCB1', 'CFTR', 'MAPK8', 'TBK1', 'CLCA1', 'IFNB1', 'MAPK1', 'IKBKE', 'MAP2K6', 'Na']
Airway Smooth Muscle Cell Contraction	['ARHGEF12', 'PPP1R14A', 'RHOA', 'EDN1', 'LIMK1', 'NOS3', 'IL13', 'LIMK2', 'TACR1', 'TACR2', 'VAV1', 'IL17A', 'GNAQ', 'NOX4', 'PLCB1', 'CHRM3', 'RYR3', 'SRC', 'ROCK1', 'RASGRF1', 'PTGDR2', 'ARHGEF1', 'CAMK2A', 'ATP2A2', 'HTR2A', 'GNAI1', 'MYLK', 'ITPR1', 'GNA15', 'EDNRA', 'CNN1', 'EDNRB', 'HRH1', 'TBXA2R', 'GNA11', 'CYSLTR1', 'ORMDL3', 'BDKRB1', 'GNA13', 'CD38', 'ADORA1', 'TAC1', 'Na']
Airway Smooth Muscle Cell High Rate Proliferation	['IL11', 'EDN1', 'PDGFRB', 'PDGFRA', 'MAP3K1', 'JUN', 'FN1', 'LIFR', 'TYK2', 'VAV2', 'SP1', 'IL6', 'IL6ST', 'RAF1', 'SOS1', 'GSK3B', 'SHC1', 'RASGRF1', 'ITPR1', 'CCND1', 'MYC', 'AKT1', 'EGR1', 'MAP2K2', 'MAP2K1', 'PDPK1', 'STAT3', 'IL11RA', 'FOS', 'IGF1', 'CDC42', 'GNAQ', 'FGFR1', 'GRB2', 'PLCB1', 'SRC', 'IRS1', 'CTF1', 'PDGFA', 'LAMA1', 'FGF2', 'IGF1R', 'EDNRA', 'RASGRP1', 'EDNRB', 'GNA11', 'MAPK3', 'PTK2B', 'MAPK1', 'HRAS', 'IL6R', 'JAK1', 'STAT5A', 'JAK2', 'Na']
Alcoholic Dilated Cardiomyopathy (Mouse Model)	['MYBPC3', 'TNNC1', 'ACTN2', 'TNNT2', 'MYL2', 'MYL3', 'GNAS', 'TCAP', 'MYH6', 'MYH7', 'VCL', 'RYR2', 'LAMA2', 'LAMA4', 'CACNA1C', 'ACTG1', 'ADRB1', 'ATP2A2', 'TTN', 'ACTC1', 'SLC8A1', 'PLN', 'SGCG', 'SGCD', 'CSRP3', 'SGCB', 'SGCA', 'TPM1', 'TNNI3', 'DAG1', 'ANKRD1', 'CMD1F', 'DMD', 'Na']
Aldosterone Signaling in Arterial Hypertension	['SLC12A3', 'SLC12A1', 'TSC22D3', 'SCNN1A', 'NEDD4L', 'OXSR1', 'NR3C2', 'NR3C1', 'SCNN1G', 'WNK1', 'WNK3', 'STK39', 'SCNN1B', 'WNK4', 'KCNJ1', 'RAF1', 'SGK1', 'Na']
Aldosterone Synthesis Acute Regulation	['MAP2K2', 'MAP2K1', 'HSD3B2', 'BRAF', 'AGT', 'POMC', 'CREB1', 'MAPKAPK2', 'CYP11B2', 'CYP21A2', 'STAR', 'MAPKAPK3', 'CYP11B1', 'GNAQ', 'PRKD1', 'GNAS', 'AGTR1', 'ADCY10', 'ATF1', 'RASGRF1', 'ITPR1', 'MC2R', 'RASGRP1', 'GNA11', 'CYP11A1', 'MAPK3', 'MAPK1', 'Na']
Aldosterone Synthesis Chronic Regulation	['KCNJ5', 'MAP2K2', 'JUN', 'MAP2K1', 'HSD3B2', 'CACNA2D1', 'FOS', 'BRAF', 'AGT', 'CACNB2', 'NR4A2', 'CREB1', 'CYP11B2', 'CYP21A2', 'STAR', 'CYP11B1', 'GNAQ', 'PRKD1', 'AGTR1', 'KCNK3', 'SRC', 'ATF1', 'CACNA1C', 'ITPR1', 'CYP17A1', 'GNA11', 'CYP11A1', 'MYC', 'MAPK3', 'PTK2B', 'MAPK1', 'Na']
ALK Associated Neuroblastoma	['MAP2K2', 'SHC3', 'MAP2K1', 'BAD', 'PDPK1', 'STAT3', 'PTN', 'BRAF', 'MTOR', 'FOXO3', 'VEGFA', 'CRKL', 'MDK', 'RAP1A', 'CCND1', 'MYC', 'AKT1', 'MAPK3', 'BCL2', 'MAPK1', 'RAPGEF1', 'GRB2', 'JAK3', 'ALK', 'Na']
Alkalosis	['SCNN1A', 'CLCNKB', 'SLC4A1', 'SLC12A7', 'ATP1A1', 'SLC4A4', 'ATP1B1', 'AQP1', 'AQP2', 'Na']
alpha-Cell to beta-Cell Interconversion (Hypothesis)	['FOXA2', 'PCSK2', 'RB1', 'PCSK1', 'ARX', 'PDX1', 'PAX4', 'GCG', 'PAX6', 'MYT1', 'MAFB', 'INS', 'POU3F4', 'MAF', 'CXCL12', 'E2F1', 'PPY', 'NKX6-1', 'NEUROG3', 'NEUROD1', 'Na']
Alstrom Syndrome Progression (Hypothesis)	['SP1', 'ACTN4', 'RINT1', 'SLC2A1', 'ACTN1', 'SLC2A2', 'ALMS1', 'HAP1', 'MYO5B', 'RFX1', 'SLC2A4', 'Na']
Alveolar Epithelial Cell Apoptosis in COPD	['DFFB', 'MMP7', 'DFFA', 'GZMB', 'CAV1', 'TNFRSF1A', 'FAS', 'BCL2L1', 'BCL2', 'BAX', 'DDIT3', 'CYCS', 'ATF4', 'TOP2B', 'PRF1', 'TNF', 'FASLG', 'BBC3', 'CASP8', 'CASP9', 'MAP1LC3B', 'CASP12', 'CASP3', 'FADD', 'BID', 'Na']
Alveolar Epithelial Cell Autophagy in COPD	['BECN1', 'EGR1', 'XBP1', 'DAPK1', 'EIF2AK3', 'HMGB1', 'ATG14', 'EIF2S1', 'FOXO1', 'ATG12', 'MAP1LC3B', 'FAS', 'BCL2L1', 'HMOX1', 'BCL2', 'DDIT3', 'ATG4B', 'E2F4', 'PIK3C3', 'ATF6', 'ATG7', 'NFE2L2', 'ATG5', 'ATF4', 'Na']
Alveolar Epithelial Cell Dysfunction in COPD	['TGFB1', 'MAP3K1', 'JUN', 'GSR', 'MMP1', 'MMP2', 'TXNRD1', 'SIRT6', 'IRAK4', 'SIRT1', 'IL1B', 'NFKBIA', 'IL6', 'MMP14', 'GSTA2', 'NFE2L2', 'TLR4', 'TP53', 'RAF1', 'CXCL8', 'CSF2', 'HMGB1', 'TNF', 'FOXO3', 'ITPR1', 'PAK1', 'P2RY2', 'IRAK1', 'AKT1', 'NBN', 'MAP3K7', 'S100A12', 'NQO1', 'EGR1', 'MAP2K2', 'MAP2K3', 'CDKN2A', 'MAP2K1', 'XRCC6', 'PDPK1', 'PARP1', 'GGPS1', 'FOS', 'TIRAP', 'S100B', 'CDC42', 'SOD2', 'MYD88', 'GCLC', 'CAT', 'TRAF6', 'GNAQ', 'KRAS', 'GCLM', 'PLCB1', 'SRC', 'CDKN1A', 'ELK1', 'AGER', 'WRN', 'MAPK3', 'HMOX1', 'PTK2B', 'RAC1', 'MAPK1', 'HRAS', 'MAP2K6', 'Na']
Alveolar Macrophage Negative Regulation Declined in COPD	['RHOA', 'MAP2K2', 'MAP3K1', 'IL10', 'JUN', 'MAP2K1', 'STAT3', 'SFTPD', 'IL10RB', 'IL10RA', 'FOS', 'TIRAP', 'IRAK4', 'IL18', 'CD200R1', 'IL1A', 'TLR2', 'IL1B', 'MYD88', 'NFKBIA', 'DOK2', 'IL6', 'RASA2', 'TRAF6', 'SFTPA1', 'PTPN6', 'TLR4', 'CD200', 'CXCL8', 'MIR146B', 'LY96', 'TNF', 'SOCS3', 'MAPK8', 'MRC1', 'IRAK1', 'SIRPA', 'MAPK3', 'MAPK1', 'CD14', 'MAP3K7', 'JAK1', 'MAP2K7', 'JAK2', 'Na']
Alveolar Macrophages Dysfunction in COPD	['TGFB1', 'CTSB', 'JUN', 'IL1R1', 'MMP2', 'IRAK4', 'NFATC1', 'IL18', 'MMP9', 'TICAM2', 'TICAM1', 'TNFRSF1A', 'TNFRSF1B', 'IL1A', 'TLR2', 'IL1B', 'MMP12', 'NFKBIA', 'VCAN', 'IL6', 'IRF3', 'HSPA1A', 'IRF7', 'TLR4', 'CXCL8', 'TRADD', 'HMGB1', 'TNF', 'CXCL1', 'DEFB1', 'HSP90B1', 'CTSS', 'ITPR1', 'PYCARD', 'PANX1', 'CTSL', 'CTSK', 'P2RY2', 'IRAK1', 'AKT1', 'NLRP3', 'CASP1', 'MAP3K7', 'S100A12', 'MAP2K4', 'MAP2K3', 'PDPK1', 'FOS', 'TIRAP', 'BGN', 'TRAF2', 'S100B', 'P2RX7', 'MYD88', 'CREB1', 'P2RX4', 'TRAF6', 'GNAQ', 'KRAS', 'CD44', 'PLCB1', 'SRC', 'IFNA1', 'AGER', 'MAPK8', 'TBK1', 'IFNB1', 'CCL2', 'MAPK1', 'CD14', 'MAP2K6', 'MAP2K7', 'Na']
Aminoglycosides and Cisplatin Induced Ototoxicity (Mouse Model)	['HRK', 'ENDOG', 'STAT1', 'SLC22A1', 'SLC22A2', 'SLC31A1', 'MYO7A', 'TNF', 'MAPK8', 'AIFM1', 'MAPK3', 'CYCS', 'MAPK1', 'COX2', 'NOS2', 'NOX3', 'Na']
Ammonia Effects on Brain Cells	['CNTF', 'PDPK1', 'SLC1A3', 'NFKBIA', 'CDK5', 'AKT1', 'CASP3', 'GLUL', 'NOS1', 'MBP', 'NOS2', 'CDK5R1', 'TP53', 'Na']
Amyloid beta and APP Intracellular Transport in Alzheimer Disease	['APP', 'ABCA1', 'SPON1', 'LRP1', 'VPS26B', 'SORL1', 'RAB11A', 'VPS26A', 'LRP8', 'LRP1B', 'BACE1', 'PICALM', 'SLC9A3', 'SNX4', 'SNX1', 'BIN1', 'APOE', 'VPS35', 'VPS29', 'RAB7A', 'Na']
Amyloid beta Clearance in Alzheimer Disease	['LRP2', 'LRP1', 'APOE', 'CLU', 'A2M', 'Na']
Amyloid beta Formation in Alzheimer Disease	['TGM2', 'BECN1', 'APP', 'ADAM10', 'SORL1', 'SNCA', 'BACE1', 'Na']
Amyloid beta Traffic and Degradation in Extracellular Matrix in Alzheimer's Disease	['ITGB1', 'ACE', 'LRP2', 'MME', 'LRP1', 'TFRC', 'CHRNA7', 'LGI3', 'FPR2', 'IDE', 'ECE1', 'CLU', 'PLG', 'VLDLR', 'MMP9', 'AGER', 'DNM1', 'BACE1', 'TF', 'APOE', 'ITGA6', 'A2M', 'CD47', 'CD36', 'Na']
Androgen Induced Sebocyte Hyperfunction	['SREBF1', 'IRS1', 'PDPK1', 'HSD3B2', 'PTEN', 'IGF1', 'IGF1R', 'FOXO1', 'AR', 'FGF7', 'SCD', 'HSD17B1', 'AKT1', 'FGF10', 'SRD5A1', 'FADS2', 'Na']
Androgen Receptor and Cell Cycle in Prostate Cancer	['RB1', 'CDKN1B', 'HDAC3', 'CDKN1A', 'MTOR', 'CDC25B', 'AR', 'CCNA1', 'CCNB1', 'CCND1', 'CCNE1', 'CDK4', 'E2F1', 'CDK2', 'CDK1', 'RBAK', 'MDM2', 'Na']
Androgen Receptor Coregulator ARA55 (TGFB1I1) in Prostate Cancer	['AR', 'SRC', 'EGF', 'TGFB1I1', 'ERBB2', 'PTK2B', 'FN1', 'EGFR', 'Na']
Androgen Receptor/Akt Signaling	['MAP2K4', 'CREBBP', 'NCOA3', 'MAP2K3', 'NCOA1', 'APAF1', 'BAD', 'PDPK1', 'ESR1', 'MTOR', 'INPP4B', 'AR', 'CREB1', 'MAPK10', 'BCL2L1', 'BCL2', 'BAX', 'CYCS', 'TCF4', 'TP53', 'MDM2', 'LEF1', 'GSK3B', 'CTNNB1', 'PTEN', 'FOXO3', 'FOXO1', 'INPP5D', 'MAPK9', 'CASP9', 'MAPK8', 'EP300', 'AKT1', 'CASP3', 'MAP3K5', 'Na']
Androgen Receptor/Beta-2-Microglobulin Signaling in Prostate Cancer	['AR', 'CCNA2', 'CREB1', 'CCND1', 'BGLAP', 'IBSP', 'B2M', 'VEGFA', 'Na']
Androgen Receptor/c-Met Signaling in Prostate Cancer	['AR', 'SP1', 'MET', 'ETS1', 'HIF1A', 'Na']
Androgen Receptor/FKBP5 Signaling	['AR', 'IL6', 'HSP90AA1', 'MAPK3', 'BCL2', 'MAPK1', 'FKBP5', 'NR3C1', 'Na']
Androgen Receptor/NKX3-1 Signaling	['AR', 'IL1B', 'HDAC1', 'IGFBP3', 'NKX3-1', 'QSOX1', 'PTEN', 'IGF1', 'TNF', 'KLK3', 'TP53', 'MDM2', 'Na']
Androgen Receptor/Prostate Specific Antigen Signaling in Prostate Cancer	['AR', 'SERPINA3', 'SLC39A1', 'KLK2', 'SEMG1', 'IGFBP3', 'SEMG2', 'FN1', 'KLK5', 'KLK4', 'IGF1', 'KLK3', 'Na']
Androgen Receptor/SGK1 Signaling	['AR', 'CCND1', 'PDPK1', 'SLC1A1', 'SLC43A2', 'SLC2A4', 'TSC2', 'SLC2A5', 'MTOR', 'FOXO3', 'SGK1', 'Na']
Androgens in Sebocyte Maturation	['TGFB1', 'ACVR1', 'AXIN2', 'PTCH1', 'DKK1', 'TGFBR1', 'TGFBR2', 'BMP4', 'SP1', 'SCD', 'KRT15', 'BMPR1A', 'TP53', 'BMPR1B', 'SOS1', 'LEF1', 'BMPR2', 'GSK3B', 'LRP6', 'PRDM1', 'IHH', 'FOXO1', 'FRAT1', 'RXRA', 'SHH', 'DVL1', 'MYC', 'AKT1', 'FDFT1', 'PTGDS', 'SMAD3', 'SREBF1', 'INSR', 'SMAD5', 'PPARA', 'SMAD4', 'DGAT2', 'DGAT1', 'PDPK1', 'SMAD1', 'IGF1', 'SMAD9', 'AR', 'PIK3R1', 'SMO', 'FASN', 'PPARG', 'GRB2', 'TCF3', 'LGR6', 'CEBPA', 'CEBPB', 'IRS1', 'IRS2', 'CTNNB1', 'INS', 'GLI1', 'IGF1R', 'GLI3', 'SUFU', 'LRIG1', 'SOX9', 'SRD5A1', 'FADS2', 'FADS1', 'Na']
Androgens Promote Scalp Dermal Papilla Regression	['TGFB1', 'SMAD3', 'WNT10B', 'CDKN2A', 'LIG1', 'SRD5A2', 'H2AFX', 'NCOA4', 'TNK2', 'AXIN2', 'DKK1', 'TGFBR1', 'TGFBR2', 'AR', 'IL6', 'TCF7', 'ERG', 'ATM', 'ATR', 'PCNA', 'LEF1', 'TOP2B', 'GSK3B', 'TGFB1I1', 'CTNNB1', 'LRP6', 'BMI1', 'FRAT1', 'CCND1', 'DVL1', 'Na']
Androgens Synthesis in Sebocytes	['HSD3B1', 'HMGCR', 'AR', 'CYP17A1', 'STS', 'POMC', 'CREB1', 'MC1R', 'CYP11A1', 'STAR', 'HSD17B3', 'GNAS', 'SRD5A1', 'CD36', 'ADCY10', 'Na']
Angelman Syndrome: Effects of Mutation of Maternal Copy of UBE3A Gene	['ARC', 'ARHGEF15', 'PSMD4', 'UBE3A', 'KCNN2', 'SACS', 'NR3C1', 'CLOCK', 'ARNTL', 'TP53', 'SH3GL2', 'Na']
Angelman Syndrome: Mechanism of Repression of Paternal UBE3A Gene in Brain	['TBP', 'MECP2', 'SNHG14', 'SNORD116@', 'GTF2B', 'UBE3A', 'Na']
Angiogenesis in Endometriosis	['MAP3K1', 'JUN', 'ANGPT2', 'ANGPT1', 'RPS6', 'SPHK1', 'VEGFC', 'TSC2', 'NFATC1', 'VAV1', 'VAV2', 'VEGFA', 'MAPK14', 'MAPK10', 'MAPKAPK2', 'TEK', 'RAF1', 'BCAR1', 'SOS1', 'COL18A1', 'SHC1', 'RASGRF1', 'SH2D2A', 'IQGAP1', 'HSPB1', 'ITPR1', 'PAK1', 'AKT1', 'KDR', 'MAP2K4', 'MAP2K2', 'MAP2K3', 'NOS3', 'MAP2K1', 'PDPK1', 'FOS', 'MTOR', 'CDC42', 'PTK2', 'RHEB', 'RPS6KB1', 'GRB2', 'SRC', 'FLT1', 'PXN', 'FLT4', 'PTGS2', 'TNS1', 'RASGRP1', 'MAPK9', 'MAPK8', 'MAPK3', 'PLCG1', 'RAC1', 'MAPK1', 'MAP2K6', 'MAP2K7', 'Na']
Angiotensin-Aldosterone System Activation Scheme	['CRHR1', 'HSD3B2', 'SCNN1A', 'FOS', 'ATP1A1', 'NR3C2', 'AGT', 'AQP2', 'CYP17A1', 'POMC', 'MC2R', 'CREB1', 'SCNN1G', 'CYP11A1', 'CYP11B2', 'CYP21A2', 'SCNN1B', 'STAR', 'CYP11B1', 'GNAS', 'CRH', 'AGTR1', 'REN', 'Na']
Antigen-Presenting Cell Role in Asthma	['CCL22', 'CARD8', 'IRAK4', 'IL18', 'TICAM2', 'TICAM1', 'VAV1', 'IL2', 'TLR2', 'IL1B', 'TLR1', 'IL4', 'NFKBIA', 'PTPRC', 'CD4', 'MARCKS', 'TLR6', 'TLR4', 'ITK', 'RAF1', 'SOS1', 'CSF2', 'IKBKAP', 'IQGAP1', 'TNF', 'UBE2L3', 'ITPR1', 'PYCARD', 'CLEC7A', 'IRAK1', 'NLRP3', 'CASP1', 'CCR7', 'MAP3K7', 'IL33', 'MAP2K2', 'SYK', 'MAP2K1', 'CHUK', 'TIRAP', 'TRAF3', 'PRKCA', 'CDC42', 'MYD88', 'LCK', 'TRAF6', 'GRB2', 'IFI30', 'IKBKB', 'MRC1', 'MAPK3', 'PLCG1', 'RAC1', 'MAPK1', 'PLCG2', 'FYN', 'CD14', 'IKBKG', 'CCL17', 'Na']
Antiphospholipid Antibodies and Endothelial Cell Interaction	['MAP2K4', 'CXCL8', 'MAP3K1', 'JUN', 'ANXA2', 'FOS', 'IRAK4', 'SELE', 'VCAM1', 'F3', 'ICAM1', 'MAPK14', 'IL1A', 'MYD88', 'NFKBIA', 'IL6', 'TRAF6', 'IRAK1', 'APOH', 'MAP3K7', 'MAP3K14', 'MAP3K5', 'TLR4', 'MAP2K6', 'Na']
Antiphospholipid Antibodies in Endothelial Cell	['MAP2K4', 'CXCL8', 'MAP3K1', 'JUN', 'ANXA2', 'FOS', 'IRAK4', 'SELE', 'VCAM1', 'F3', 'ICAM1', 'MAPK14', 'IL1A', 'MYD88', 'NFKBIA', 'IL6', 'TRAF6', 'IRAK1', 'APOH', 'MAP3K7', 'MAP3K14', 'MAP3K5', 'TLR4', 'MAP2K6', 'Na']
Antiphospholipid Antibodies in Platelets and Coagulation Cascade	['RHOA', 'ROCK1', 'SERPINC1', 'PDPK1', 'PROS1', 'GP5', 'IQGAP1', 'GP1BB', 'F2', 'GP1BA', 'LRP8', 'GP9', 'ITPR1', 'MAPK14', 'PROC', 'FGR', 'APBB1IP', 'TBXA2R', 'GNAQ', 'APOH', 'RAC1', 'PF4', 'TLN1', 'PLCB1', 'Na']
Apoptosis and Immediate Early Gene Activation in Epileptiform Disorders	['GABRA1', 'JUN', 'BAD', 'BDNF', 'BRAF', 'TNFRSF1A', 'FAS', 'BCL2', 'BAX', 'CAMK4', 'CYCS', 'TP53', 'RAF1', 'GSK3B', 'RASGRF1', 'TRADD', 'HTR2C', 'HTR2A', 'TNF', 'HTR2B', 'BBC3', 'CASP8', 'BCL2L11', 'RAP1A', 'CASP9', 'AKT1', 'FADD', 'CAPN1', 'DRD1', 'DRD2', 'DRD3', 'DRD4', 'DRD5', 'CREBBP', 'MAP2K2', 'MAP2K1', 'FOS', 'PRKCA', 'CREB1', 'PPP1R1B', 'GNAQ', 'GNAS', 'PLCB1', 'GRIA2', 'GRIA1', 'ARRB2', 'FASLG', 'HTR6', 'HTR4', 'RASGRP1', 'NPY', 'AIFM1', 'MAPK3', 'MAPK1', 'BID', 'Na']
