0	Gene Signature
Muscle hypertrophy of the lower extremities (HP:0008968)	['AR', 'FKRP', 'CAV3', 'SGCA', 'TCAP', 'TTN', 'ANO5', 'FKTN', 'CLCN1', 'Na']
Abnormality of nucleobase metabolism (HP:0010932)	['G6PC', 'ARG1', 'FANCA', 'HNF1B', 'FANCC', 'SUOX', 'FANCE', 'ASS1', 'SARS2', 'SLC7A7', 'PFKM', 'CLDN16', 'DPYD', 'FANCD2', 'PPARG', 'HPRT1', 'REN', 'ALDOB', 'MOCS1', 'MOCS2', 'UMPS', 'DPYS', 'PRPS1', 'SLC2A2', 'ALMS1', 'PPP1R3A', 'UMOD', 'TNFRSF11B', 'SLC2A9', 'PNP', 'MUC1', 'ASL', 'XDH', 'SLC37A4', 'SLC22A12', 'Na']
Double outlet right ventricle (HP:0001719)	['TBX1', 'SEMA3E', 'GDF1', 'CHD7', 'GATA6', 'NKX2-6', 'NKX2-5', 'CFC1', 'KIAA0196', 'Na']
Mitral stenosis (HP:0001718)	['ADAMTSL2', 'FAM58A', 'NOTCH2', 'GBA', 'HGD', 'ABCC6', 'PRKAR1A', 'FBN1', 'CHST3', 'Na']
Congenital nonbullous ichthyosiform erythroderma (HP:0007479)	['SPINK5', 'GBA', 'POMP', 'ABHD5', 'ERCC2', 'NIPAL4', 'ERCC3', 'ALOX12B', 'CYP4F22', 'GTF2H5', 'ALOXE3', 'Na']
Left ventricular hypertrophy (HP:0001712)	['SMAD3', 'MKKS', 'BBS2', 'FKRP', 'DTNA', 'BBS1', 'ABCA1', 'ABCC9', 'WDPCP', 'TPK1', 'B3GAT3', 'AIP', 'COQ9', 'SSTR5', 'LZTFL1', 'BBS10', 'BBS12', 'TTC8', 'TNNT2', 'GNAS', 'GLA', 'TRIM32', 'IFT27', 'MKS1', 'ARL6', 'POMT2', 'NEXN', 'CACNA1D', 'LDB3', 'ACTC1', 'JPH2', 'GYS1', 'PLN', 'SCN5A', 'EPG5', 'BBS9', 'BBS7', 'MYOZ2', 'CEP290', 'NKX2-5', 'BBS5', 'BBS4', 'Na']
Broad phalanges of the hand (HP:0009768)	['CREBBP', 'KIF22', 'USP9X', 'NOG', 'WDR19', 'WNT5A', 'B3GAT3', 'IFT122', 'B3GALT6', 'SUMF1', 'COL2A1', 'G6PC3', 'FGFR1', 'ROR2', 'MEGF8', 'FBN1', 'EZH2', 'FGFR2', 'XYLT1', 'RBM8A', 'HOXD13', 'GLI3', 'ADAMTS10', 'ACAN', 'MED12', 'SALL1', 'EP300', 'SNIP1', 'FLNA', 'COL10A1', 'GPC3', 'FLNB', 'Na']
Recurrent pneumonia (HP:0006532)	['WDR19', 'CCDC114', 'FMO3', 'CYBB', 'CYBA', 'USB1', 'COL2A1', 'PLOD1', 'IGLL1', 'NCF1', 'CFTR', 'DDR2', 'IGHM', 'TNFRSF11A', 'NCF2', 'TNFRSF13C', 'TNFRSF13B', 'COL11A2', 'ALMS1', 'PEPD', 'ORC6', 'CD79B', 'GNPTAB', 'NBN', 'BLNK', 'ICOS', 'Na']
Interstitial pulmonary disease (HP:0006530)	['SFTPB', 'IL1RN', 'SFTPC', 'ABCA3', 'GBA', 'STAT3', 'TERC', 'ITGA3', 'UNC119', 'TMEM173', 'PLCG2', 'Na']
Advanced eruption of teeth (HP:0006288)	['INSR', 'DSP', 'NFIX', 'JUP', 'EHMT1', 'PTH1R', 'ANO5', 'ZMPSTE24', 'GLI3', 'AMER1', 'LMNA', 'EVC', 'KRT17', 'NSD1', 'RPS6KA3', 'FAM20C', 'DHCR7', 'EVC2', 'MKS1', 'Na']
Severe muscular hypotonia (HP:0006829)	['B3GALNT2', 'SLC25A1', 'FKRP', 'PNPT1', 'GCH1', 'POMT1', 'POMT2', 'IBA57', 'ABAT', 'POMGNT1', 'MTM1', 'ZDHHC15', 'DPM2', 'LMNA', 'BMP4', 'LARGE', 'SPEG', 'RMND1', 'MPLKIP', 'VTI1A', 'TBC1D24', 'UBA1', 'B3GNT1', 'SLC25A12', 'Na']
Ectopia lentis (HP:0001083)	['AASS', 'TAP2', 'TAP1', 'B3GALT6', 'LEPREL1', 'SUOX', 'TAPBP', 'PAX2', 'COL2A1', 'COL1A1', 'HSPG2', 'COL5A2', 'COL5A1', 'ASPH', 'BCOR', 'MOCS1', 'MOCS2', 'FBN1', 'FBN2', 'COL18A1', 'CHRDL1', 'LTBP2', 'ADAMTS10', 'ADAMTS17', 'C12ORF57', 'PORCN', 'CBS', 'ADAMTSL4', 'NDP', 'COL11A1', 'Na']
Cholecystitis (HP:0001082)	['ARSA', 'ABCB4', 'TPI1', 'PKLR', 'BPGM', 'HK1', 'ALDOA', 'GPI', 'Na']
Cholelithiasis (HP:0001081)	['ABCG8', 'ABCB4', 'TBX1', 'PEX19', 'SEC23B', 'FECH', 'DMPK', 'ALAS2', 'TPI1', 'AIRE', 'PKLR', 'HBB', 'PIEZO1', 'UROS', 'BPGM', 'ANK1', 'HK1', 'CYP27A1', 'PFKM', 'ABCB11', 'ALDOA', 'GPI', 'BLVRA', 'Na']
Congenital glaucoma (HP:0001087)	['CANT1', 'POMT1', 'B3GAT3', 'POMT2', 'PYCR1', 'OCRL', 'PTEN', 'TWIST1', 'PAX6', 'LTBP2', 'POMGNT1', 'GLIS3', 'ATOH7', 'PXDN', 'GNAQ', 'AKT1', 'CYP1B1', 'PITX2', 'FGFR2', 'Na']
Papilledema (HP:0001085)	['FAM111A', 'IDS', 'IL11RA', 'COX3', 'SOST', 'ND2', 'COX1', 'ND1', 'CYTB', 'ND6', 'ND5', 'Na']
Brushfield spots (HP:0001088)	['PEX19', 'ABCD3', 'PEX11B', 'PEX1', 'PEX10', 'PEX3', 'PEX12', 'PEX2', 'PEX13', 'PEX14', 'PEX26', 'GATA1', 'PEX16', 'PEX5', 'PEX6', 'Na']
Hyperextensible skin (HP:0000974)	['MAP2K2', 'MAP2K1', 'ABCC6', 'B3GAT3', 'PYCR1', 'PTPN11', 'SLC2A10', 'SLC39A13', 'B3GALT6', 'BRAF', 'PAX2', 'COL1A2', 'SKI', 'COL1A1', 'SLC7A7', 'COL3A1', 'COL5A2', 'PLOD1', 'COL5A1', 'RIT1', 'FGF10', 'ALDH18A1', 'KRAS', 'RIN2', 'FBN1', 'FGFR3', 'RAF1', 'FGFR2', 'NFIX', 'SLC26A2', 'TNXB', 'FKBP14', 'GORAB', 'FGD1', 'ANTXR1', 'ADAMTS2', 'AKT3', 'CHST14', 'ATP7A', 'Na']
Hyperhidrosis (HP:0000975)	['KRT1', 'FUCA1', 'CTC1', 'EDN3', 'KRT5', 'LAMB3', 'JUP', 'BDNF', 'CAV1', 'TRPV3', 'KRT9', 'KRT14', 'SDHD', 'LIFR', 'SDHB', 'SDHC', 'PHOX2B', 'FOXP1', 'CUL4B', 'WRAP53', 'CRLF1', 'HMBS', 'DKC1', 'KRT17', 'BCL6', 'SLCO2A1', 'KRT16', 'CLCF1', 'DSG1', 'BCL2', 'SUCLG1', 'NHP2', 'RET', 'HPGD', 'TERC', 'TAT', 'IKBKAP', 'PTPN22', 'MPL', 'IGHMBP2', 'LAMC2', 'AGPAT2', 'RTEL1', 'ASCL1', 'KRT6A', 'HINT1', 'KIF1A', 'TERT', 'THPO', 'NLRP3', 'MLX', 'KIF1B', 'KRT6B', 'WNT10A', 'DST', 'PRNP', 'TINF2', 'AIP', 'FOS', 'HLA-B', 'USB1', 'SERPINB7', 'SLURP1', 'WNK1', 'COL6A1', 'GDNF', 'COL6A3', 'COL6A2', 'NOP10', 'FGFR3', 'BIRC3', 'BSCL2', 'HLA-DRB1', 'BLM', 'DDC', 'COL17A1', 'LAMA3', 'ITGB4', 'HEXB', 'MALT1', 'PSMB8', 'FAM134B', 'SCN9A', 'SCN11A', 'VHL', 'IL12B', 'IKBKG', 'JAK2', 'Na']
Eczematoid dermatitis (HP:0000976)	['FLG', 'ZAP70', 'NCF2', 'HPGD', 'STAT3', 'CYBB', 'CYBA', 'NCF1', 'Na']
Soft skin (HP:0000977)	['EDA', 'KIF22', 'TNXB', 'FKBP14', 'SLC2A10', 'B3GALT6', 'TGFBR1', 'PAX2', 'COL1A2', 'MTAP', 'COL1A1', 'COL3A1', 'EFEMP2', 'COL5A2', 'PLOD1', 'COL5A1', 'ADAMTS2', 'ATP7A', 'Na']
Anhidrosis (HP:0000970)	['EDA', 'FUCA1', 'EDARADD', 'NTRK1', 'BCS1L', 'NGF', 'EDAR', 'NFKBIA', 'SPTLC2', 'WNK1', 'ERCC8', 'ERCC6', 'TP63', 'Na']
Palmoplantar hyperkeratosis (HP:0000972)	['RHBDF2', 'KRT1', 'MBTPS2', 'DSP', 'KRT5', 'COG6', 'HPGD', 'KRT9', 'KRT14', 'PTEN', 'KRT10', 'SLURP1', 'AAAS', 'FERMT1', 'GJB2', 'KRT17', 'KRT16', 'GJB6', 'PIGL', 'PLEC', 'PVRL1', 'CTSC', 'Na']
Bile duct proliferation (HP:0001408)	['ABCB4', 'PHKG2', 'TMEM67', 'TMEM216', 'NPHP3', 'HSD17B4', 'RPGRIP1L', 'POLG', 'MKS1', 'Na']
Hypophosphatemic rickets (HP:0004912)	['SLC34A3', 'CLCN5', 'ABCC6', 'ENPP1', 'DMP1', 'CTNS', 'HRAS', 'KRAS', 'FAH', 'PHEX', 'Na']
Intrahepatic cholestasis (HP:0001406)	['HSD3B7', 'TJP2', 'ABCB4', 'ABCB11', 'AKR1D1', 'AMACR', 'ATP8B1', 'SC5D', 'CYP7B1', 'SLC25A13', 'Na']
Hepatocellular necrosis (HP:0001404)	['NDUFA9', 'SURF1', 'ACADVL', 'NDUFA12', 'NDUFA10', 'NDUFA2', 'BCS1L', 'FOXRED1', 'SDHA', 'DGUOK', 'NDUFS8', 'NDUFS7', 'NDUFAF6', 'NDUFS4', 'NDUFS3', 'COX15', 'NDUFAF2', 'COX10', 'Na']
Bruising susceptibility (HP:0000978)	['TGFB2', 'KRT5', 'ANKRD26', 'ABCC6', 'ITGA2', 'KRT14', 'RUNX1', 'HBA1', 'TET2', 'NBEAL2', 'DTNBP1', 'HBA2', 'GP6', 'TNFRSF1A', 'COL1A2', 'MTAP', 'COL1A1', 'CLCN7', 'COL3A1', 'GFI1B', 'COL5A2', 'PLOD1', 'COL5A1', 'FANCD2', 'ARMC5', 'MYH9', 'RIN2', 'PLEC', 'NFIX', 'PRDM5', 'TNXB', 'ITGA2B', 'MPL', 'PLOD3', 'PDE11A', 'CHST14', 'ZNF469', 'SMAD3', 'P2RY12', 'HPS1', 'VWF', 'ATRX', 'SERPINF2', 'AIP', 'HPS5', 'FANCA', 'SLC2A10', 'SLC39A13', 'F2', 'GP1BA', 'FANCC', 'MASTL', 'FANCE', 'F5', 'F8', 'GGCX', 'TBXAS1', 'PRKAR1A', 'F13B', 'GNAS', 'SCARB2', 'WIPF1', 'GBA', 'FKBP14', 'F13A1', 'ITGB3', 'TCIRG1', 'WAS', 'PLAU', 'SNX10', 'GATA2', 'GATA1', 'LYST', 'ADAMTS2', 'BLOC1S3', 'TNFSF11', 'ATP7A', 'PRKACA', 'JAK2', 'Na']
Hepatocellular carcinoma (HP:0001402)	['G6PC', 'IGF2R', 'JAG1', 'SERPINA1', 'CTNNB1', 'HFE', 'AXIN1', 'FAH', 'H19', 'PDGFRL', 'CASP8', 'ABCB11', 'APC', 'HMBS', 'PIK3CA', 'UROD', 'MET', 'SLC25A13', 'SLC37A4', 'TP53', 'Na']
Septate vagina (HP:0001153)	['MKKS', 'UBR1', 'GATA3', 'DHCR7', 'BCOR', 'MNX1', 'HOXA13', 'TP63', 'Na']
Abnormality of cochlea (HP:0000375)	['KCNJ10', 'EYA1', 'ORC1', 'COL4A6', 'FOXI1', 'DDX11', 'SLC26A4', 'COCH', 'Na']
Cupped ear (HP:0000378)	['MBD5', 'IGBP1', 'EYA1', 'RIPK4', 'SEMA3E', 'CHD7', 'KCTD1', 'ECE1', 'DDX11', 'DHCR24', 'FOXL2', 'PQBP1', 'DHODH', 'GNAI3', 'GRIP1', 'FRAS1', 'ZEB2', 'FGF10', 'TCF4', 'FREM2', 'BRWD3', 'FGFR3', 'KDM6A', 'FGFR2', 'Na']
Hypercortisolism (HP:0001578)	['RET', 'CDKN2C', 'CDKN1B', 'AIRE', 'TNXB', 'CDKN1A', 'CDKN2B', 'GIP', 'PDE11A', 'PRKAR1A', 'ARMC5', 'GNAS', 'PDE8B', 'MEN1', 'PRKACA', 'Na']
Proximal tubulopathy (HP:0000114)	['CLCN5', 'LRP2', 'PMM2', 'COG6', 'RRM2B', 'SLC34A1', 'ETFDH', 'ETFA', 'OCRL', 'ETFB', 'ALDOB', 'Na']
Nephropathy (HP:0000112)	['DYNC2H1', 'KCNJ10', 'CAV1', 'EIF2AK3', 'RPGRIP1L', 'CTNS', 'IFT80', 'LYZ', 'TNFRSF1A', 'WDR34', 'HIC1', 'WT1', 'SCNN1G', 'TMEM138', 'TMEM216', 'APOA1', 'SCNN1B', 'COL7A1', 'PAFAH1B1', 'CLDN19', 'GLA', 'FAM20A', 'MMACHC', 'SLC26A4', 'YWHAE', 'MEFV', 'IFT172', 'CISD2', 'NOD2', 'UMOD', 'AGPAT2', 'ASAH1', 'TMEM67', 'NPHP1', 'NLRP3', 'CC2D2A', 'CEP290', 'ZNF423', 'FGA', 'WFS1', 'WDR19', 'VPS33B', 'IFT140', 'FOS', 'TTC21B', 'ALG1', 'HNF1B', 'MAFB', 'TMEM231', 'APRT', 'CECR1', 'LMX1B', 'WDR60', 'TMEM237', 'FGF10', 'VIPAS39', 'FGFR3', 'FGFR2', 'BSCL2', 'SCARB2', 'WIPF1', 'WAS', 'FOXI1', 'INPP5E', 'TREX1', 'PRODH', 'Na']
Polycystic kidney dysplasia (HP:0000113)	['MKKS', 'DYNC2H1', 'IQCB1', 'LIMK1', 'RFC2', 'ESCO2', 'OFD1', 'OCRL', 'TSC2', 'TSC1', 'IFT80', 'WDR35', 'WDR34', 'PEX5', 'KAT6B', 'ANKS6', 'GTF2IRD1', 'SDCCAG8', 'SHANK3', 'GTF2I', 'NFIX', 'UFD1L', 'CEP164', 'ELN', 'ETFDH', 'LRP5', 'CDC73', 'COMT', 'HIRA', 'CPT2', 'NSD1', 'NPHP1', 'BMPER', 'NPHP3', 'NPHP4', 'FLNB', 'CEP290', 'ARVCF', 'ZNF423', 'TBX1', 'EYA1', 'GP1BB', 'BAZ1B', 'TMEM231', 'CLIP2', 'TBL2', 'WDR60', 'MKS1', 'PKD1', 'NOTCH2', 'INVS', 'PRKCSH', 'ETFA', 'ETFB', 'PKD2', 'PKHD1', 'VHL', 'NEK1', 'SEC63', 'Na']
Renal dysplasia (HP:0000110)	['RET', 'DYNC2H1', 'MBTPS2', 'TBX1', 'JAG1', 'EYA1', 'POMT1', 'ARX', 'IFT140', 'HOXD13', 'GATA3', 'GLI3', 'PAX2', 'SALL1', 'SIX5', 'NPHP3', 'RMND1', 'ITGA8', 'B3GNT1', 'TP63', 'Na']
Reduced antithrombin III activity (HP:0001976)	['DPAGT1', 'SERPINC1', 'SRD5A3', 'MPI', 'PMM2', 'ALG6', 'MGAT2', 'DPM1', 'PGM1', 'Na']
Leukocytosis (HP:0001974)	['PDGFRA', 'STAT3', 'LIG4', 'TNFRSF1A', 'CECR1', 'COL1A1', 'ADAM17', 'FAS', 'CD247', 'LPIN2', 'ADA', 'FERMT3', 'IL7R', 'DCLRE1C', 'MVK', 'ITGB2', 'MEFV', 'IGHV4-34', 'RBM8A', 'DOCK8', 'CHD7', 'IL2RG', 'FASLG', 'GATA2', 'SALL4', 'CASP10', 'CAPN3', 'NLRP3', 'IKBKG', 'RAG1', 'RMRP', 'RAG2', 'ELANE', 'JAK2', 'Na']
Autoimmune thrombocytopenia (HP:0001973)	['PNP', 'GALC', 'CASP10', 'FAS', 'KMT2D', 'ACP5', 'FASLG', 'ADA', 'Na']
Macrocytic anemia (HP:0001972)	['AMN', 'CUBN', 'GIF', 'WFS1', 'RPS7', 'RPL35A', 'DHFR', 'LMBRD1', 'RPS26', 'CDAN1', 'RPS29', 'TCN2', 'RPL26', 'SFXN4', 'HPRT1', 'SBDS', 'MMACHC', 'MMADHC', 'UMPS', 'RPS24', 'RPL5', 'MTRR', 'ALAS2', 'RPL11', 'SLC46A1', 'MTR', 'GATA1', 'FTCD', 'RPS17', 'RPS19', 'RPL15', 'ANKRD11', 'RPS10', 'PHGDH', 'SLC19A2', 'RMRP', 'RPS14', 'Na']
Tubulointerstitial nephritis (HP:0001970)	['MUC1', 'INVS', 'WDR19', 'ALMS1', 'CEP83', 'IFT122', 'MUT', 'BCS1L', 'Na']
Epicanthus (HP:0000286)	['DYNC2H1', 'PEX19', 'PDHX', 'PEX10', 'IFT80', 'PEX12', 'PEX13', 'PEX14', 'SOX11', 'SMARCA4', 'PEX16', 'COL1A1', 'GTF2IRD1', 'DCHS1', 'RB1', 'SMARCB1', 'PEX11B', 'FOXG1', 'PEX26', 'AMER1', 'ACTB', 'SHOC2', 'ARVCF', 'CREBBP', 'ALG3', 'BAZ1B', 'ANK1', 'TBL2', 'WDR60', 'PIK3R1', 'QARS', 'PRKAR1A', 'FAT4', 'FBXL4', 'GNE', 'RAB40AL', 'EZH2', 'SIM1', 'TWIST2', 'GATA4', 'GATA2', 'GATA1', 'BRIP1', 'CD79B', 'CD79A', 'GJA1', 'INPP5E', 'PIEZO2', 'ALX3', 'NSUN2', 'OFD1', 'TMCO1', 'HBA1', 'PTCH1', 'IFT122', 'BRAF', 'HBA2', 'PALB2', 'WDR35', 'KIF7', 'WDR34', 'RAD51C', 'LETM1', 'COL3A1', 'PIGL', 'PAFAH1B1', 'RAPSN', 'PIGN', 'MEGF8', 'ALDOA', 'COL18A1', 'RET', 'KIF11', 'ELN', 'PRDM16', 'BRCA2', 'PQBP1', 'MECP2', 'MED12', 'CHL1', 'ZNF469', 'CEP57', 'WDR19', 'WNT7A', 'GP1BB', 'ZDHHC15', 'FIG4', 'CLIP2', 'IGLL1', 'RIT1', 'MPLKIP', 'RAB3GAP2', 'IGHM', 'CHRND', 'RECQL4', 'NSDHL', 'TCTN3', 'CHRNG', 'COL11A1', 'HRAS', 'GABRD', 'SLC17A5', 'ZBTB18', 'CRBN', 'WNT5A', 'UQCC2', 'LIG4', 'HIC1', 'SKI', 'MYCN', 'COL5A2', 'PLOD1', 'COL5A1', 'BUB1B', 'FANCD2', 'CNTN4', 'ROR2', 'DHCR7', 'RAF1', 'GTF2I', 'CHRNA1', 'NBAS', 'SEMA5A', 'MASP1', 'TNXB', 'CHRNA7', 'CTNND2', 'HSD17B4', 'UBE3B', 'ZBTB24', 'FGD1', 'COMT', 'HIRA', 'EFTUD2', 'RAB23', 'SLX4', 'GNPTAB', 'TBX22', 'BMPER', 'SC5D', 'GPC4', 'FGF20', 'GPC3', 'GPC6', 'FANCI', 'MAP2K2', 'FANCL', 'CD96', 'EPHX1', 'MAP2K1', 'FANCM', 'FANCB', 'FANCA', 'KCNAB2', 'CASK', 'B3GALT6', 'FANCC', 'FANCF', 'FANCE', 'FANCG', 'PREPL', 'AMACR', 'TMEM237', 'FGFR1', 'TCF3', 'NOTCH2', 'WHSC1', 'NELFA', 'KMT2A', 'ACTG1', 'EBP', 'MPC1', 'SALL4', 'KCNJ8', 'LIMK1', 'RFC2', 'ABCC9', 'DNMT3B', 'SMARCE1', 'PEX1', 'PTPN11', 'PEX3', 'DHCR24', 'FOXL2', 'PEX2', 'AHI1', 'IFT43', 'MYH3', 'BMP2', 'PEX5', 'PIK3CA', 'ACOX1', 'PEX6', 'ITGA8', 'NF1', 'MAN2B1', 'SCN4A', 'SHANK3', 'SOS1', 'YWHAE', 'UFD1L', 'CHD7', 'SLC3A1', 'AFF2', 'BLNK', 'TBX2', 'TBX1', 'CCBE1', 'LRRC8A', 'ATRX', 'PDE4D', 'KCTD1', 'DDX11', 'ARID1A', 'ARID1B', 'TBX4', 'LMBRD1', 'ERCC4', 'KRAS', 'B4GALT7', 'ABCD3', 'COLEC11', 'SEMA3E', 'KANSL1', 'CBL', 'SEPT9', 'SPRED1', 'ADAMTS2', 'RPS6KA3', 'BUB3', 'DIS3L2', 'BUB1', 'RMRP', 'Na']
Facial edema (HP:0000282)	['CCBE1', 'LIMK1', 'RFC2', 'ABCC9', 'AIP', 'KCTD1', 'BAZ1B', 'SUMF1', 'TNFRSF1A', 'MYD88', 'CLIP2', 'TBL2', 'PEX5', 'FRG1', 'SETBP1', 'HLA-DPB1', 'GTF2IRD1', 'PRTN3', 'RIN2', 'SHANK3', 'GTF2I', 'ABCD3', 'ELN', 'FOXG1', 'ACTG1', 'PTPN22', 'DUX4', 'ACTB', 'ANTXR1', 'GNPTAB', 'SOX18', 'ADAMTS2', 'SMCHD1', 'NEU1', 'CAMTA1', 'CTLA4', 'Na']
Broad face (HP:0000283)	['RAI1', 'HDAC4', 'IDUA', 'FLNA', 'PTCH1', 'FLNB', 'AGA', 'UBE2A', 'Na']
Coarse facial features (HP:0000280)	['TRHR', 'SLC35A2', 'SOX11', 'SMARCA4', 'L1CAM', 'GALNS', 'SLCO2A1', 'KAT6B', 'WDR81', 'GLA', 'GTF2IRD1', 'TBC1D24', 'RIN2', 'GTF2I', 'NFIX', 'SMARCB1', 'IDUA', 'HPGD', 'MPL', 'ANTXR2', 'SLC5A5', 'ACTB', 'IYD', 'GNPTAB', 'KCNQ1OT1', 'NSD1', 'DUOXA2', 'GPC4', 'FLNA', 'GPC3', 'NKX2-1', 'NKX2-5', 'INSR', 'ARSB', 'MAP2K2', 'MAP2K1', 'ABCA5', 'AIP', 'BAZ1B', 'FBXO31', 'COL2A1', 'AIMP1', 'TBL2', 'LHX4', 'LHX3', 'PRKAR1A', 'GNAS', 'TCF4', 'GNE', 'FTO', 'NOTCH2', 'FOXE1', 'FMR1', 'ARX', 'ACTG1', 'GNS', 'MAGEL2', 'C12ORF57', 'GJA1', 'TPO', 'DYM', 'AP1S2', 'HESX1', 'HGSNAT', 'CTSA', 'FUCA1', 'KCNJ8', 'LIMK1', 'RFC2', 'ABCC9', 'MMP2', 'PTCH2', 'OFD1', 'SMARCE1', 'PTCH1', 'BRAF', 'AP3B1', 'SUMF1', 'H19', 'SSTR5', 'TG', 'MMP14', 'PAX8', 'GNPTG', 'PIGA', 'PIGN', 'MAN2B1', 'SLC26A4', 'ELN', 'DUOX2', 'MED12', 'SH3PXD2B', 'IDS', 'NEU1', 'AP4S1', 'PROP1', 'MBD5', 'POU1F1', 'STAT3', 'ATRX', 'NAGA', 'ARID1A', 'ARID1B', 'TSHR', 'MCOLN1', 'CLIP2', 'GLB1', 'SETBP1', 'TBC1D7', 'KRAS', 'LAMTOR2', 'PHF6', 'CDKN1C', 'THRB', 'THRA', 'HEXB', 'EHMT1', 'AP4E1', 'SGSH', 'HDAC8', 'NAGLU', 'RPS6KA3', 'SUFU', 'AGA', 'SOST', 'HRAS', 'GUSB', 'TSHB', 'SLC17A5', 'Na']
Absent forearm bone (HP:0003953)	['SF3B4', 'ESCO2', 'SEMA3E', 'RBM8A', 'CHD7', 'FANCB', 'WNT7A', 'FANCA', 'FANCC', 'HOXD13', 'LMBR1', 'FANCE', 'TBX3', 'MIPOL1', 'RECQL4', 'ZIC3', 'SALL4', 'FANCD2', 'FGF10', 'FLNB', 'FGFR3', 'FGFR2', 'Na']
Agnosia (HP:0010524)	['MLH1', 'GRIN2A', 'MSH6', 'PSEN1', 'MSH2', 'TYROBP', 'TREM2', 'PMS2', 'Na']
Bowed forearm bones (HP:0003956)	['LEPRE1', 'NPR2', 'WNT7A', 'GDF5', 'B3GALT6', 'MMP13', 'HOXA11', 'RECQL4', 'POR', 'FLNA', 'COL11A1', 'FLNB', 'SHOX', 'B2M', 'PCNT', 'SCARF2', 'CHST3', 'FGFR2', 'Na']
Abnormality of saccadic eye movements (HP:0000570)	['ELOVL5', 'ATP13A2', 'MRE11A', 'EEF2', 'APTX', 'PDYN', 'AFG3L2', 'TMEM216', 'DNAJC6', 'VAMP1', 'TPP1', 'FGF14', 'NOP56', 'GBA', 'PIK3R5', 'GRM1', 'ITPR1', 'GJC2', 'ATXN3', 'ATXN2', 'ATXN8', 'NPHP1', 'INPP5E', 'ATXN7', 'SCP2', 'ANO10', 'MFN2', 'FBXO7', 'ATXN8OS', 'ATXN1', 'SPTBN2', 'Na']
Megaloblastic anemia (HP:0001889)	['AMN', 'CUBN', 'MTRR', 'GIF', 'WFS1', 'SLC46A1', 'MTR', 'DHFR', 'FTCD', 'LMBRD1', 'HPRT1', 'PHGDH', 'MMACHC', 'UMPS', 'MMADHC', 'SLC19A2', 'Na']
Lymphopenia (HP:0001888)	['CCBE1', 'CR2', 'PRKCD', 'DNMT3B', 'LRBA', 'NFKB2', 'G6PC3', 'TCN2', 'UNC119', 'ATM', 'FAT4', 'ADA', 'MS4A1', 'SMARCAL1', 'TNFRSF13C', 'TNFRSF13B', 'SEMA3E', 'CD81', 'TERC', 'AK2', 'CHD7', 'WAS', 'ZBTB24', 'CORO1A', 'CD3E', 'CD3D', 'STK4', 'PNP', 'CD19', 'TNFSF12', 'PGM3', 'NHEJ1', 'RMRP', 'ICOS', 'Na']
Thick eyebrow (HP:0000574)	['TFAP2B', 'SLC35A2', 'NSUN2', 'FUCA1', 'KCNJ8', 'ABCC9', 'B3GAT3', 'SMARCE1', 'TMCO1', 'HMGA2', 'SUMF1', 'SOX11', 'SMC1A', 'PAX3', 'SMARCA4', 'SLC9A6', 'CCDC8', 'FAM20A', 'MAN2B1', 'OBSL1', 'BCOR', 'SHANK3', 'RET', 'NBAS', 'SMARCB1', 'NFIX', 'KCNK9', 'IDUA', 'TRPS1', 'RAD21', 'MBD5', 'CREBBP', 'SMAD4', 'MEF2C', 'ABCA5', 'VPS13B', 'ARID1A', 'ARID1B', 'LEMD3', 'FBXO31', 'EXT1', 'KIAA1279', 'FBXL4', 'DOCK7', 'PHF6', 'CUL7', 'NOTCH2', 'KMT2A', 'GNS', 'SMC3', 'HDAC8', 'NIPBL', 'RPS6KA3', 'ANKRD11', 'MGAT2', 'TP63', 'Na']
Scotoma (HP:0000575)	['ABCA4', 'C12ORF65', 'CACNA1F', 'RLBP1', 'C1QTNF5', 'KCNV2', 'COL4A1', 'RBP3', 'OPA1', 'PRPF3', 'MFN2', 'TMEM126A', 'RAB28', 'FLVCR1', 'PROM1', 'Na']
Exotropia (HP:0000577)	['TBX1', 'DPAGT1', 'CDKL5', 'ATRX', 'GPR56', 'UBE3A', 'ACADSB', 'TGFBR1', 'TGFBR2', 'PHOX2A', 'MECP2', 'COL4A1', 'SLC6A8', 'EFNB1', 'TUBB3', 'KIF21A', 'BCOR', 'SLC17A5', 'Na']
Leukopenia (HP:0001882)	['TGFB1', 'ERCC6L2', 'TMEM173', 'PALB2', 'RAD51C', 'SARS2', 'SLC7A7', 'G6PC3', 'ARHGAP31', 'DKC1', 'EOGT', 'FANCD2', 'MS4A1', 'SLC46A1', 'CD81', 'BRCA2', 'SLX4', 'ICOS', 'FANCI', 'FANCL', 'CR2', 'PRKCD', 'FANCM', 'TINF2', 'LRBA', 'RPL35A', 'FANCB', 'VPS13B', 'FANCA', 'MUT', 'FANCC', 'FANCF', 'FANCE', 'NFKB2', 'FANCG', 'CECR1', 'ERCC4', 'TBXAS1', 'IVD', 'VPS45', 'DOCK6', 'SCARB2', 'NOTCH1', 'GBA', 'TNFRSF13C', 'TNFRSF13B', 'AK2', 'PRF1', 'LYST', 'RBPJ', 'BRIP1', 'CD19', 'TNFSF12', 'TREX1', 'Na']
