0	Gene Signature
Chromosome 17q12 deletion syndrome	['GGNBP2', 'CYP4A11', 'SYNRG', 'DDX52', 'HNF1B', 'ALG12', 'PIGW', 'PEX26', 'DUSP14', 'AATF', 'TADA2A', 'ZNHIT3', 'LHX1', 'TUBGCP6', 'Na']
Chromosome 18q deletion syndrome	['SERPINB4', 'SALL3', 'PTER', 'SERPINB10', 'GALR1', 'TSHZ1', 'MBP', 'SERPINB8', 'Na']
Chromosome 1p36 deletion syndrome	['MAGI2', 'RERE', 'AMY2B', 'CASZ1', 'ABCC9', 'KLHL17', 'LUZP1', 'PRDM6', 'PRDM16', 'UBE4B', 'KCNAB2', 'HIRA', 'AJAP1', 'SRPX2', 'PTER', 'MFAP4', 'MMP23B', 'TNNI2', 'CAMTA1', 'PLCH2', 'GABRD', 'Na']
Chromosome 22q11.2 microduplication syndrome	['TUBA8', 'CECR2', 'TBX1', 'MED15', 'CLTCL1', 'ZNF74', 'TOP3B', 'LZTR1', 'Na']
Chromosome 2p16.1-p15 deletion syndrome	['XPO1', 'BCL11A', 'LINC01185', 'PAPOLG', 'OTX1', 'RPS5', 'REL', 'Na']
Chromosome 3q29 microdeletion syndrome	['MPP3', 'RNF168', 'DLG3', 'MFI2', 'HES1', 'CCDC50', 'SNCA', 'Na']
Chromosome 4q21 deletion syndrome	['BMP3', 'HNRPDL', 'SCD5', 'HNRNPD', 'PRKG2', 'Na']
Chromosome Xp21 deletion syndrome	['GK', 'PTER', 'CNR2', 'IL1RAPL1', 'DMD', 'NR0B1', 'OTC', 'Na']
Chronic NK-cell lymphocytosis	['FCGR3A', 'FCGR3B', 'CXCR1', 'NCAM1', 'NKD1', 'Na']
Chronic fatigue syndrome	['TGFB1', 'SMAD3', 'MPP2', 'NTRK3', 'SMAD2', 'GRID2', 'CSHL1', 'NBEA', 'POMC', 'IL6', 'CD4', 'AQPEP', 'CD8A', 'CRH', 'SMS', 'CD40LG', 'MACF1', 'RNASEL', 'STH', 'TNF', 'SLC1A6', 'FHIT', 'NR3C1', 'CD2AP', 'SLC17A6', 'HSF4', 'Na']
Chronic granulomatous disease	['NCF2', 'NCF4', 'CYBB', 'CYBA', 'NCF1', 'Na']
Chronic intestinal vascular insufficiency	['NCR3', 'IMPA1', 'DYNLL1', 'SPAG7', 'ACSL6', 'LINC-ROR', 'ACSL5', 'TNIP1', 'WLS', 'MED28', 'ATP12A', 'GPI', 'Na']
Chronic kidney disease	['CRHR1', 'AHSG', 'SHROOM3', 'OXT', 'ETV3', 'NR6A1', 'CRHBP', 'NPS', 'APOM', 'CSNK1D', 'UCN3', 'UCN2', 'CRH', 'SOST', 'UCN', 'FGF23', 'Na']
Chronic lymphocytic leukemia	['SLC35B2', 'SPRYD7', 'FCRL5', 'FAIM3', 'IBTK', 'RCBTB1', 'CLLU1', 'DUSP8', 'ZAP70', 'ADAM29', 'FCRLA', 'TCL1A', 'DLEU2', 'HCLS1', 'FMOD', 'DLEU7', 'Na']
Chronic myeloid leukemia	['DOK1', 'INPP5B', 'SLC22A1', 'NUDCD1', 'KBTBD11', 'Na']
Chronic obstructive pulmonary disease	['SNRPN', 'PCDH8', 'DKK2', 'DCDC2', 'COL1A2', 'ARMC2', 'SPATA13', 'MSH5', 'MSH6', 'SNRPF', 'CNIH3', 'ASB1', 'ZNF311', 'APP', 'CHRNA3', 'CHRNA5', 'LRP1', 'CCBL2', 'ADARB1', 'ADCY2', 'NTN4', 'C16ORF96', 'SRP72', 'PLCE1', 'CDC123', 'LY6G6F', 'CALN1', 'MICB', 'PDIA4', 'TSPYL4', 'RAB4B', 'TRPC6', 'TSPYL1', 'CD96', 'ST8SIA2', 'FBXO38', 'SLC16A10', 'HNF1B', 'CDYL', 'SOX30', 'PBX2', 'KIAA1239', 'TBCK', 'DLG2', 'AGPHD1', 'LRRC9', 'KCNMA1', 'RAB5B', 'ARHGEF10', 'MAP3K13', 'PID1', 'FTO', 'NOTCH4', 'FAM13A', 'HHIP', 'GSTCD', 'TRIM71', 'TWIST2', 'B8ZZR3', 'AGER', 'HTR4', 'ZNF28', 'TNS1', 'CCDC91', 'ZKSCAN3', 'FAM65B', 'IL6R', 'SEMA7A', 'PGBD1', 'VARS2', 'CDRT4', 'ITGA1', 'ANXA2', 'ANXA5', 'RBM19', 'RHBDD1', 'CCDC38', 'C10ORF11', 'TET2', 'PTCH1', 'MARCH5', 'SEZ6L', 'ZBTB9', 'NCR3', 'MMP15', 'PTPRD', 'OR5V1', 'MFAP2', 'MAPT', 'KCNS3', 'CDK2', 'RARB', 'HLA-DRA', 'HLA-DQB1', 'PDZRN3', 'GPR126', 'CBLN2', 'INTS12', 'IREB2', 'DDR1', 'DENND1A', 'SECTM1', 'TMEM163', 'FHIT', 'NID2', 'ITPR1', 'PTPRH', 'SPATA9', 'SNTG1', 'VPS53', 'OR12D3', 'WNT3', 'WWOX', 'PPP1R14C', 'KCNH5', 'ZNF462', 'GSTO2', 'C1ORF143', 'C15ORF32', 'FMO4', 'GTF2H4', 'CFDP1', 'ADAM19', 'DAAM2', 'SYT10', 'LINC01556', 'SEMA3D', 'LDB2', 'CXCR7', 'KANSL1', 'THSD4', 'NT5DC1', 'VAT1L', 'TRIM27', 'ZNF323', 'Na']
Chronic progressive external ophthalmoplegia	['TYMP', 'SLC25A4', 'C20ORF72', 'RRM2B', 'C10ORF2', 'DNA2', 'POLG2', 'POLG', 'RNASEH1', 'Na']
Chylomicron retention disease	['ARFRP1', 'SAR1A', 'SEC23A', 'GOLPH3', 'PITPNA', 'LMF1', 'KLHL12', 'MYO5B', 'GPIHBP1', 'Na']
Ciliopathy	['MKKS', 'BBS2', 'DYNC2H1', 'BBS1', 'IQCB1', 'PIFO', 'WDPCP', 'RFX3', 'BBIP1', 'OCRL', 'IFT122', 'IFT80', 'WDR35', 'DCDC2', 'RABEP2', 'IFT88', 'TTLL4', 'FAM161A', 'XPNPEP3', 'CCP110', 'SDCCAG8', 'RBM48', 'CETN2', 'CEP164', 'IFT172', 'C6ORF170', 'SPATA7', 'KIF17', 'IFT74', 'TCTEX1D2', 'NPHP3', 'NPHP4', 'BBS9', 'BBS7', 'BBS5', 'BBS4', 'NEK9', 'CCDC13', 'WDR19', 'IFT140', 'NEK8', 'TTC21B', 'SCLT1', 'LCA5', 'BBS10', 'BBS12', 'TTC8', 'WDR60', 'IFT27', 'UNC119B', 'ARL6', 'ALMS1', 'GLIS2', 'CCDC28B', 'DZANK1', 'IFT52', 'KIF3A', 'FAM186B', 'Na']
Citrullinemia	['NUS1', 'ALDH4A1', 'AASS', 'SLC25A3', 'ACADM', 'ACADL', 'DPYS', 'ASL', 'OTC', 'SLC25A15', 'UPB1', 'Na']
Cleft lip	['TGFB3', 'OFD1', 'PTCH1', 'ARHGAP29', 'PAX7', 'WNT9B', 'MID1', 'GRHL3', 'BMP4', 'BHMT', 'PAX9', 'CENPL', 'MTHFD1', 'BCL3', 'MKX', 'IRF6', 'CLPTM1L', 'RARA', 'PVRL2', 'PVRL1', 'TFAP2A', 'ZNF431', 'DLX2', 'GABRB3', 'AHCYL2', 'DLX5', 'SATB2', 'TGFA', 'GLB1L2', 'WNT11', 'SHH', 'TBX22', 'NHLH1', 'TCEB3', 'CLPTM1', 'MSX1', 'HOXA2', 'MSX2', 'WNT3', 'SMCP', 'IK', 'FANCL', 'JAG2', 'EYA1', 'ABCA4', 'BHMT2', 'MTHFR', 'VAX1', 'MAFB', 'B3GALTL', 'MORN5', 'TCN2', 'STAC3', 'TBX10', 'LHX8', 'FGFR1', 'FGF10', 'NODAL', 'COLEC11', 'MTRR', 'FAM49A', 'FOXE1', 'F13A1', 'BCL10', 'TULP4', 'TMEM54', 'GLI2', 'PHF8', 'FGF8', 'NANS', 'SUMO1', 'PTER', 'ZIC2', 'ALX3', 'ZNF385B', 'TP63', 'HSA-MIR-3649', 'Na']
Cleft palate	['TGFB1', 'TGFB3', 'TGFB2', 'WNT5A', 'OSR2', 'ARHGAP29', 'GRHL3', 'CFC1', 'CRISPLD2', 'MTHFD1', 'DHCR7', 'PVRL2', 'PVRL1', 'TFAP2A', 'ZNF431', 'SATB2', 'HIRA', 'LOXL3', 'EFTUD2', 'TCOF1', 'TBX22', 'NHLH1', 'CLPTM1', 'MSX1', 'HOXA2', 'MSX2', 'OG12', 'SMCP', 'JAG2', 'ABCA4', 'BHMT2', 'MTHFR', 'MAFB', 'HIST2H2BE', 'COL2A1', 'LHX8', 'FGFR1', 'FGF10', 'NODAL', 'FGFR2', 'SLC26A2', 'FOXE1', 'PDGFC', 'BCL10', 'FGF8', 'HMOX2', 'SOX9', 'ALX3', 'TP63', 'OFD1', 'ADAMTS20', 'PAX7', 'KLHL4', 'WNT9B', 'TGFBR1', 'TGFBR2', 'BMP4', 'MEIS2', 'BMP2', 'BHMT', 'PAX9', 'IMPAD1', 'BCL3', 'MKX', 'IRF6', 'RARA', 'VWA7', 'SHOX2', 'GTF3C3', 'DLX2', 'GABRB3', 'HIST2H2AA3', 'FOXC2', 'DLX5', 'DLX6', 'HIST2H2AC', 'TGFA', 'MEOX2', 'SHH', 'WNT1', 'WNT3', 'TBX1', 'EYA1', 'GAD1', 'VAX1', 'EPGN', 'MORN5', 'TBX10', 'DCP2', 'F13A1', 'COL11A2', 'TMEM54', 'BARX1', 'PHF8', 'NANS', 'SUMO1', 'PTER', 'COL11A1', 'Na']
Cleidocranial dysplasia	['CBFB', 'HSA-MIR-586', 'SP7', 'RUNX1', 'MSX2', 'RUNX3', 'NKX3-2', 'SUPT3H', 'TCTE1', 'Na']
Clonorchiasis	['KDM4A', 'TMPRSS11A', 'CDCA3', 'PLEK2', 'ECI2', 'PARVA', 'EPGN', 'CTSL1', 'RRAGB', 'EPG5', 'EIF3I', 'GAPDHS', 'CTSF', 'TSPAN2', 'Na']
Clostridium difficile colitis	['PSMA6', 'RHOA', 'GUCY1B3', 'CLIP2', 'GUCY1A2', 'LSR', 'CCR6', 'TOX', 'WDTC1', 'CLASP2', 'CDC42', 'Na']
Clouston syndrome	['GJB3', 'GJA1', 'GJB2', 'TUBA3D', 'GJB4', 'GJB6', 'HR', 'TUBA3C', 'EDAR', 'Na']
Clubfoot	['CHST8', 'TNNC2', 'TPM2', 'AKR1C1', 'NACA2', 'TBX4', 'MYH3', 'COL3A1', 'MED25', 'MYH4', 'TNNT3', 'COL9A2', 'COL9A1', 'VIPAS39', 'CHST3', 'SLC26A2', 'SATB2', 'HOXD13', 'HOXD12', 'HOXC12', 'HOXD10', 'HOXC11', 'GLI3', 'ZFYVE27', 'UROD', 'TNNI2', 'RBM10', 'FLNB', 'CHST14', 'ARFIP2', 'PITX1', 'SCARF2', 'ZNF664', 'Na']
Coats disease	['CTC1', 'CRB1', 'FZD4', 'GLMN', 'GCNT2', 'LRP5', 'TSPAN12', 'RCBTB1', 'RS1', 'VEGFA', 'CRYZL1', 'NDP', 'AGGF1', 'Na']
Cocaine dependence	['CHRNB3', 'OPRD1', 'CHRNA3', 'CHRNB4', 'CHRNA6', 'CHRNA5', 'MAOB', 'OPRK1', 'KCNK15', 'OPRM1', 'CPLX3', 'SLC6A3', 'MANEA', 'GRM2', 'SLC6A4', 'CPLX4', 'FAM53B', 'INTS8', 'DRD2', 'DRD3', 'SLC18A2', 'CLOCK', 'Na']
Cockayne syndrome	['ERCC4', 'ERCC2', 'ERCC3', 'ERCC8', 'ERCC6', 'Na']
Coffin-Lowry syndrome	['RPS6KA5', 'GLRA2', 'RPS6KA6', 'RPS6KA1', 'PDHA1', 'RASA2', 'RPS6KA3', 'RPS6KA2', 'LAMC3', 'Na']
Coffin-Siris syndrome	['PHF6', 'SMARCC2', 'SMARCB1', 'SMARCE1', 'ARID1A', 'ARID1B', 'SMARCA2', 'SOX11', 'SMARCA4', 'WNT16', 'ADAMTS6', 'CPED1', 'DLX6-AS1', 'H3BQ06', 'FAM3C', 'BANF1', 'TBC1D24', 'Na']
Cognitive disorder	['PTPRN2', 'HACE1', 'HTR1E', 'RFX2', 'OSTM1', 'LOC100128374', 'MMP16', 'RARB', 'MDGA2', 'H7C289', 'CNTNAP2', 'TMPRSS9', 'KCNC2', 'PTPRO', 'GPR20', 'GTDC2', 'TPTE', 'EFNA5', 'TMEM72', 'KCNT2', 'SH3BGRL', 'SMARCAD1', 'NXPH1', 'GPC6', 'DISC1', 'PGPEP1', 'SYT6', 'LRRIQ3', 'PAQR5', 'DAPK1', 'ARRDC4', 'PDE4D', 'MFHAS1', 'Q6ZNW3', 'ADAM19', 'APOC1', 'COL4A2', 'SAA2', 'BPI', 'MRVI1', 'MAD1L1', 'ATP6V1B2', 'FAM69A', 'NCKAP5', 'TOMM40', 'CXORF66', 'NTM', 'PTN', 'NKAIN2', 'VAT1L', 'ERC2', 'CACNG5', 'Na']
Colitis	['PTPN2', 'SERPINA1', 'CATSPER3', 'RETNLB', 'ST8SIA2', 'NOD1', 'AQP8', 'CXCL2', 'MPO', 'TNFRSF1B', 'PTGS2', 'TMEM201', 'MUC2', 'SELL', 'IRAK1', 'TBX21', 'HMOX1', 'CTLA4', 'NOS2', 'STX2', 'RAG1', 'ACADS', 'STX1A', 'SIGIRR', 'Na']
Collagen disease	['TGFB1', 'IL10', 'CDSN', 'IL13', 'TNFRSF10B', 'SELE', 'VCAM1', 'VEGFA', 'IL2', 'IL17A', 'IL1B', 'IL6', 'CD4', 'IFNG', 'HLA-DQB1', 'PRTN3', 'TNFRSF25', 'HLA-DQB2', 'CRP', 'DDX41', 'TNF', 'ICAM1', 'CD79A', 'CD19', 'CCL2', 'Na']
Coloboma	['MAF', 'SHH', 'GDF3', 'PAX6', 'OTX2', 'GDF6', 'Na']
Colon carcinoma in situ	['ITGA1', 'SELPLG', 'ITGA5', 'ICAM3', 'SLC3A2', 'ITGAV', 'ICAM2', 'Na']
Colorectal adenoma	['RBM39', 'DIDO1', 'HSA-MIR-3184-3P', 'RNF34', 'OR1B1', 'MTHFR', 'TAS2R16', 'C20ORF24', 'PTGS2', 'DSN1', 'HSA-MIR-1288-3P', 'NTHL1', 'HEPHL1', 'HSA-MIR-4446-3P', 'KRTAP5-4', 'ZSWIM7', 'NEIL2', 'MUTYH', 'Na']
Colorectal cancer	['GUCY2C', 'NDRG4', 'UNC5C', 'AFAP1', 'ESR1', 'NTN1', 'CACNA1G', 'ACRC', 'TOMM34', 'CYP2W1', 'POLE', 'CCAT1', 'CA7', 'APBA1', 'NEO1', 'NEUROG1', 'TMEM8B', 'Na']
Combined oxidative phosphorylation deficiency	['MRPL3', 'AIFM1', 'FARS2', 'MTO1', 'C12ORF65', 'Na']
Common cold	['CCL26', 'IL33', 'POSTN', 'IL10', 'MUC5B', 'TSLP', 'IL13', 'MUC5AC', 'TAS2R38', 'MMP9', 'RNASE3', 'IL17A', 'TLR2', 'IL5', 'IL1B', 'IL4', 'SCGB1C1', 'IL6', 'CD4', 'BPIFB2', 'IL8', 'CCP110', 'CDHR3', 'DEFB4B', 'RHNO1', 'MS4A2', 'CFTR', 'DEFB4A', 'CCL11', 'PTGDR2', 'RARS', 'MPO', 'AOAH', 'TNF', 'PTGS1', 'ICAM1', 'CD79A', 'BPIFA1', 'CYSLTR1', 'CCL5', 'MUC8', 'FLNC', 'Na']
Common variable immunodeficiency	['PRKCD', 'TNFRSF13C', 'TNFRSF13B', 'CD81', 'LRBA', 'CD19', 'MS4A1', 'NFKB2', 'ICOS', 'Na']
Compartment syndrome	['ABRA', 'HELLS', 'MB', 'PPP6R2', 'KANTR', 'WDR63', 'BNIP1', 'PIK3C2A', 'ERGIC1', 'Na']
Complement component 3 deficiency	['RNF103', 'BPIFA2', 'MBNL3', 'GPR77', 'S100B', 'Na']
Complement deficiency	['CR1', 'C1R', 'CFI', 'C5AR1', 'MASP1', 'C3AR1', 'DCLK3', 'CFP', 'C4A', 'C2', 'C3', 'C4B', 'C5', 'C7', 'C9', 'DYNC1I2', 'Na']
Complex regional pain syndrome	['NPS', 'PPP3R2', 'ANKLE2', 'LIN9', 'CALCA', 'CHSY1', 'KLHDC2', 'GPC3', 'TACR1', 'TAC1', 'HSA-MIR-548D-5P', 'Na']
Conduct disorder	['ARHGAP22', 'NBAS', 'SELPLG', 'RBM26', 'PDE10A', 'ZNF330', 'ERCC4', 'C1QTNF7', 'FAT3', 'CC2D2A', 'SLC7A2', 'GATAD2B', 'Na']
Cone dystrophy	['MKKS', 'BBS2', 'BBS1', 'WDPCP', 'ROM1', 'KLHL23', 'MERTK', 'RPGRIP1', 'MFRP', 'RGS9BP', 'RDH5', 'GUF1', 'AIPL1', 'PRPH2', 'GUCY2D', 'GUCY2F', 'SDR9C7', 'SPATA7', 'RS1', 'GNGT2', 'GRK1', 'OPN1LW', 'RDH12', 'PLLP', 'BBS7', 'CEP290', 'BBS5', 'BBS4', 'ABCA4', 'LCA5', 'RPE65', 'LZTFL1', 'BBS12', 'PRPF8', 'TTC8', 'CDHR1', 'PITPNM1', 'C19ORF21', 'OPN1MW', 'PITPNM3', 'CNGB3', 'CERKL', 'CRB1', 'GUCA1C', 'GUCA1B', 'CRX', 'TULP1', 'RPGR', 'RLBP1', 'KCNV2', 'POC1B', 'RHO', 'PDE6C', 'LRAT', 'Na']
Congenital adrenal hyperplasia	['NDUFA6', 'HSD3B1', 'HSD3B2', 'SUCO', 'NR0B1', 'HLA-B', 'NR5A1', 'POMC', 'SCNN1G', 'FDX1', 'CYP11B2', 'CYP21A2', 'STAR', 'CYP11B1', 'TNXB', 'CYP19A1', 'C4A', 'SULT2A1', 'HSD11B2', 'CYP17A1', 'C4B', 'MC2R', 'NNT', 'ACADM', 'CYP2B6', 'CYP11A1', 'FDXR', 'SRY', 'Na']
Congenital adrenal insufficiency	['NNT', 'FDX1', 'CYP11A1', 'STAR', 'FDXR', 'Na']
Congenital afibrinogenemia	['FGB', 'F8', 'FGG', 'CFI', 'VWF', 'F2', 'FGA', 'C3', 'Na']
Congenital aphakia	['CRYGB', 'FOXE3', 'PAX6', 'OTX2', 'SLC7A3', 'Na']
Congenital bile acid synthesis defect	['HSD3B7', 'FBXO3', 'ABCB6', 'HSCB', 'PVR', 'CYP7B1', 'KERA', 'KIAA0101', 'CYP8B1', 'TMEM102', 'CA2', 'SIX4', 'CEBPZ', 'CTNNBL1', 'Na']
Congenital diaphragmatic hernia	['SFTPB', 'EDN1', 'SFTPC', 'HOMER2', 'CAMLG', 'NR2F2', 'WNT7B', 'HDGFRP3', 'DDX52', 'DEFB135', 'DEFB134', 'PAX3', 'TADA2A', 'TMX3', 'TEF', 'ALDH1A2', 'FGF10', 'FREM1', 'ZFPM2', 'LRP2', 'LRTM1', 'FBXO28', 'ELN', 'GATA4', 'FGFRL1', 'PIGW', 'CCDC102B', 'B4DKV0', 'PORCN', 'HLX', 'MED30', 'EFNB1', 'HEPHL1', 'NKX2-1', 'SLIT1', 'SLIT3', 'STRA6', 'SOX7', 'Na']
Congenital disorder of glycosylation	['NUS1', 'SLC35A2', 'ALG9', 'COG8', 'SLC35C1', 'CAD', 'SRD5A3', 'COG7', 'PMM2', 'COG6', 'ALG8', 'CCDC115', 'SLC35A1', 'COG5', 'ALG6', 'COG4', 'SSR4', 'ALG3', 'DOLK', 'ALG13', 'COG1', 'ALG1', 'ALG2', 'ALG11', 'DPM1', 'TMEM199', 'DPM2', 'DPM3', 'DDOST', 'B3GALTL', 'RFT1', 'STT3B', 'STT3A', 'DPAGT1', 'B4GALT1', 'MPI', 'TMEM165', 'MGAT2', 'SLC39A8', 'MPDU1', 'PGM1', 'Na']
Congenital dyserythropoietic anemia	['CDAN1', 'SEC23B', 'HBB', 'KLF1', 'Na']
Congenital fibrosis of the extraocular muscles	['ECEL1', 'PHOX2A', 'PHLDB2', 'KANK1', 'PPFIA1', 'KIF21B', 'YAF2', 'HOXA1', 'PPFIA3', 'KIF27', 'Na']
Congenital generalized lipodystrophy	['PTRF', 'CAV1', 'CACNA1B', 'AGPAT2', 'BSCL2', 'Na']
Congenital heart disease	['MKKS', 'FOXH1', 'PTPN11', 'MED13L', 'ISL1', 'CFC1', 'PDZK1IP1', 'G6PC3', 'ZEB2', 'TEF', 'MTHFD1', 'CRELD1', 'BCOR', 'SOS1', 'BMPR2', 'CITED2', 'SATB2', 'BMP10', 'MESP1', 'ELN', 'CHD7', 'HIRA', 'B4DKV0', 'SH3BGRL', 'NSD1', 'TBX20', 'HOXA2', 'SHOC2', 'NKX2-6', 'PITX2', 'NKX2-5', 'SMYD1', 'SH3BGR', 'TBX2', 'TBX1', 'LEFTY2', 'JAG1', 'MAP2K2', 'MEF2C', 'GDF1', 'TBX5', 'TSN', 'EVC', 'HAND1', 'HAND2', 'NODAL', 'ZFPM2', 'HOMEZ', 'SMARCD3', 'MTRR', 'MGRN1', 'SEMA3C', 'GATA6', 'GATA5', 'GATA4', 'ACTC1', 'CECR2', 'NIPBL', 'PTER', 'GJA5', 'SOX7', 'EVC2', 'Na']
Congenital hemolytic anemia	['G6PD', 'TPI1', 'PKLR', 'GSS', 'KLF1', 'HBA1', 'ACSL4', 'HBA2', 'BPGM', 'ANK1', 'SPTB', 'CDAN1', 'GCLC', 'LPIN2', 'ADA', 'ALDOA', 'RHAG', 'GPI', 'SEC23B', 'EPB41', 'EPB42', 'AK1', 'PIEZO1', 'SLC2A1', 'SLC4A1', 'SPTA1', 'PGK1', 'KCNE1L', 'KCNN4', 'CD59', 'Na']
Congenital hypothyroidism	['FOXE1', 'THRA', 'SLC5A5', 'TSHR', 'GLIS3', 'DUOX2', 'IYD', 'TG', 'TPO', 'PAX8', 'DUOXA2', 'IGSF1', 'NKX2-1', 'NKX2-5', 'TSHB', 'Na']
Congenital ichthyosiform erythroderma	['TGM1', 'ABCA12', 'NIPAL4', 'LIPN', 'CYP4F22', 'ALOXE3', 'Na']
Congenital muscular dystrophy	['B3GALNT2', 'FKRP', 'LAMA2', 'POMT1', 'POMT2', 'GTDC2', 'POMGNT1', 'DPM2', 'LMNA', 'TMEM5', 'DPM3', 'LARGE', 'GMPPB', 'ITGA7', 'B3GNT1', 'SGK196', 'FKTN', 'ISPD', 'Na']
Congenital myasthenic syndrome	['SNAP25', 'CHRNA1', 'DPAGT1', 'SYT2', 'GFPT1', 'COL13A1', 'CHAT', 'ALG14', 'LRP4', 'ALG2', 'COLQ', 'CHRND', 'CHRNE', 'DOK7', 'RAPSN', 'MUSK', 'SCN4A', 'PLEC', 'CHRNB1', 'AGRN', 'Na']
Congenital myopathy	['KBTBD5', 'TPM3', 'BIN1', 'CFL2', 'CCDC78', 'KBTBD10', 'KY', 'PTPLA', 'LMOD3', 'CNTN1', 'Na']
Congenital nystagmus	['OCA2', 'LMLN', 'RDX', 'SLC45A2', 'WDPCP', 'MSN', 'HPS5', 'TTC21B', 'XYLT2', 'CABP4', 'HPS6', 'CCDC28B', 'GPR143', 'FRMD7', 'CRYZL1', 'CNGB3', 'SLC38A8', 'CNGA3', 'PLCD1', 'GNAT2', 'EZR', 'SLC25A14', 'Na']
Congenital stationary night blindness	['GRK1', 'GRM6', 'TRPM1', 'LRIT3', 'SAG', 'RHO', 'GNAT1', 'PDE6B', 'GPR179', 'CACNA1F', 'NYX', 'Na']
Congestive heart failure	['GPM6A', 'BCHE', 'IFRD1', 'USP3', 'ADAMTS20', 'EVX1', 'TMTC1', 'OTUD7A', 'PARVA', 'ADAMTS12', 'CH25H', 'MOB3B', 'GNA15', 'HLX', 'CLCN6', 'TBC1D4', 'KCNMA1', 'RPUSD4', 'C22ORF34', 'PSMC1', 'LRIG3', 'Na']
Conjunctivitis	['PHB2', 'CCL11', 'CMA1', 'IL13', 'PLG', 'PSEN2', 'RNASE3', 'TNFRSF1A', 'PLD3', 'IL5', 'IL4', 'CD4', 'HRH1', 'NLRP3', 'CD40LG', 'RHNO1', 'MS4A2', 'Na']
Conjunctivochalasis	['MMP1', 'MMP3', 'PTGER3', 'TRIM47', 'LDHAL6B', 'Na']
Conn's syndrome	['KCNJ5', 'ACE', 'KCNK9', 'ATP1A4', 'ATP2B3', 'KLK4', 'CACNA1D', 'ATP1A1', 'NR3C2', 'CACNA1H', 'CYP17A1', 'HSD11B2', 'POMC', 'XK', 'CYP11B2', 'ARMC5', 'ASPH', 'CYP11B1', 'REN', 'LAMTOR5', 'Na']
Connective tissue cancer	['MED12', 'NRAS', 'SMARCB1', 'APC', 'NF2', 'NF1', 'HRAS', 'BRAF', 'KRAS', 'Na']
Connective tissue disease	['BLK', 'EHF', 'PXK', 'CTNNB1', 'EPDR1', 'TNFAIP3', 'LAMC2', 'IKZF3', 'ITGAM', 'PHRF1', 'SAMD9L', 'C15ORF39', 'ISG20', 'ZC3H12D', 'APC', 'TNFSF4', 'LOC100653515', 'JAZF1', 'KIAA0319L', 'WNT2', 'ANKS1A', 'EIF3E', 'ATG5', 'C8ORF34', 'Na']
Constipation	['CORO2A', 'OPRK1', 'LY86', 'KIDINS220', 'OPRM1', 'CCK', 'HTR3A', 'PYY', 'DIAPH1', 'ATP4A', 'SST', 'KIT', 'GHRL', 'ITM2B', 'VIP', 'CCL28', 'GUCY2C', 'TPH1', 'THRA', 'MLNR', 'STC1', 'ARRB2', 'BHLHE22', 'KANTR', 'ATP12A', 'CLCN2', 'SLC6A4', 'HTR4', 'MLN', 'PTS', 'EDNRB', 'HTR7', 'CYP2D6', 'PITX1', 'SYMPK', 'MNX1', 'TAC1', 'GIT2', 'Na']
Contact dermatitis	['PTPRU', 'FLG', 'HDC', 'CCL17', 'CCL27', 'Na']
Contagious pustular dermatitis	['GTF3C6', 'SERBP1', 'CD2BP2', 'SPIN1', 'FOXK1', 'CST8', 'CYC1', 'AKR7A2', 'ELAVL2', 'BCL2L15', 'Na']
Conversion disorder	['EP300', 'KAT6B', 'NUCB1', 'ALX3', 'RNF41', 'Na']
Cornea plana	['PPP3CA', 'CRYGB', 'LUM', 'SBK1', 'FOXE3', 'EPYC', 'CYLC1', 'NR2C1', 'KERA', 'FAN1', 'VSX2', 'Na']
Corneal disease	['VKORC1L1', 'SMAD3', 'ARID5B', 'GLT8D2', 'FNDC3B', 'NR3C2', 'IBTK', 'PTPRG', 'FOXO1', 'LPAR1', 'PPP3CA', 'TJP1', 'ADAMTS6', 'MAP3K19', 'C9orf141', 'COL4A3', 'TMEM248', 'COL5A1', 'KCNMB2', 'BHLHE40', 'CHSY1', 'COL8A2', 'TCF4', 'UBXN4', 'Na']
Corneal dystrophy	['UBIAD1', 'KRT80', 'KRT3', 'SECTM1', 'TACSTD2', 'TBCD', 'LCAT', 'KRT12', 'SAT1', 'ZEB1', 'TGFBI', 'FBXO7', 'PFDN6', 'GCDH', 'OPTN', 'HSA-MIR-184', 'Na']
Corneal ectasia	['SBK1', 'IFITM2', 'KCND3', 'TUSC5', 'SOSTDC1', 'CYLC1', 'VSX1', 'FAN1', 'RAB3GAP1', 'Na']
Corneal edema	['RNGTT', 'DHX9', 'SLC4A11', 'SCP2D1', 'NARFL', 'LOXHD1', 'AQP1', 'SLC16A14', 'UST', 'TGFBI', 'COL8A2', 'FBXO7', 'CTXN1', 'OPTN', 'Na']
Cornelia de Lange syndrome	['GGT6', 'BHLHA9', 'ESCO2', 'PAPPA', 'TRPS1', 'CTCF', 'ZHX1', 'PDS5A', 'SMC1A', 'SMC5', 'HDAC8', 'SMC3', 'NAALADL2', 'RAD21', 'NIPBL', 'MAU2', 'MED30', 'FAM19A2', 'TAF6', 'SNCA', 'SMTNL2', 'Na']
